image_id,file_name,pfa,selected_policy,annotations,target_pixels,background_pixels,candidate_pd,raw_pd,lowrank_pd,candidate_empirical_pfa,raw_empirical_pfa,lowrank_empirical_pfa,delta_vs_raw,delta_vs_lowrank
289,000289.jpg,3e-05,raw,1,340,123927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,000289.jpg,0.0001,raw,1,340,123927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,000289.jpg,0.0003,gate,1,340,123927,0.4647058823529412,0.23823529411764705,0.0,0.0,0.0,0.0,0.22647058823529415,0.4647058823529412
289,000289.jpg,0.001,gate,1,340,123927,0.7147058823529412,0.4176470588235294,0.0029411764705882353,8.069266584360147e-06,2.4207799753080442e-05,8.069266584360148e-05,0.29705882352941176,0.711764705882353
289,000289.jpg,0.003,gate,1,340,123927,0.8558823529411764,0.4852941176470588,0.0029411764705882353,0.00011296973218104207,7.262339925924132e-05,0.005809871940739306,0.3705882352941176,0.8529411764705882
289,000289.jpg,0.01,gate,1,340,123927,0.9323529411764706,0.5882352941176471,0.01764705882352941,0.0009683119901232177,0.0022109790441146803,0.015509130375140203,0.34411764705882353,0.9147058823529411
291,000291.jpg,1e-05,raw,2,729,123779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,000291.jpg,3e-05,raw,2,729,123779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,000291.jpg,0.0001,raw,2,729,123779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,000291.jpg,0.0003,gate,2,729,123779,0.6063100137174211,0.3731138545953361,0.0027434842249657062,0.0,0.0,0.0,0.23319615912208502,0.6035665294924554
291,000291.jpg,0.001,gate,2,729,123779,0.8024691358024691,0.5582990397805213,0.00823045267489712,0.0,0.0,4.8473489040952016e-05,0.24417009602194784,0.7942386831275721
291,000291.jpg,0.003,gate,2,729,123779,0.9711934156378601,0.6186556927297668,0.009602194787379973,1.615782968031734e-05,4.039457420079335e-05,0.00692363001801598,0.35253772290809327,0.9615912208504801
291,000291.jpg,0.01,gate,2,729,123779,0.9958847736625515,0.6968449931412894,0.01783264746227709,0.00012118372260238005,0.0015026781602695126,0.014840966561371476,0.299039780521262,0.9780521262002744
299,000299.jpg,1e-05,raw,2,754,228341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,000299.jpg,3e-05,raw,2,754,228341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,000299.jpg,0.0001,raw,2,754,228341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299,000299.jpg,0.0003,gate,2,754,228341,0.5875331564986738,0.29442970822281167,0.002652519893899204,0.0018043189790707757,0.0003328355398285897,3.9414734979701414e-05,0.2931034482758621,0.5848806366047745
299,000299.jpg,0.001,gate,2,754,228341,0.8275862068965517,0.47214854111405835,0.003978779840848806,0.0044713827126972375,0.0021546721788903438,0.00010072654494812583,0.35543766578249336,0.8236074270557029
299,000299.jpg,0.003,gate,2,754,228341,0.9482758620689655,0.5464190981432361,0.006631299734748011,0.007874188165944793,0.003389667208254321,0.004304964942782943,0.40185676392572944,0.9416445623342176
299,000299.jpg,0.01,gate,2,754,228341,0.980106100795756,0.6644562334217506,0.038461538461538464,0.012511988648556327,0.006963269846413916,0.016186317831664045,0.31564986737400536,0.9416445623342176
301,000301.jpg,1e-05,raw,1,5162,114586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
301,000301.jpg,3e-05,raw,1,5162,114586,0.0,0.0,0.00019372336303758234,0.0,0.0,0.0,0.0,-0.00019372336303758234
301,000301.jpg,0.0001,raw,1,5162,114586,0.0,0.0,0.0013560635412630763,0.0,0.0,0.0,0.0,-0.0013560635412630763
301,000301.jpg,0.0003,gate,1,5162,114586,0.487020534676482,0.25707090275087174,0.002324680356450988,0.0,0.0,0.0,0.22994963192561024,0.484695854320031
301,000301.jpg,0.001,gate,1,5162,114586,0.7225881441301821,0.4819837272375048,0.004068190623789229,0.0,0.0,0.001614507880543871,0.2406044168926773,0.7185199535063929
301,000301.jpg,0.003,gate,1,5162,114586,0.8888027896164278,0.5594730724525377,0.0048430840759395586,0.0,6.108948737193026e-05,0.007260921927635139,0.32932971716389003,0.8839597055404882
301,000301.jpg,0.01,gate,1,5162,114586,0.9616427741185587,0.677644323905463,0.0098798915149167,3.490827849824586e-05,0.0008028904054596548,0.013029514949470267,0.28399845021309567,0.951762882603642
309,000309.jpg,1e-05,raw,1,1638,178186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,000309.jpg,3e-05,raw,1,1638,178186,0.0,0.0,0.0006105006105006105,0.0,0.0,0.0,0.0,-0.0006105006105006105
309,000309.jpg,0.0001,raw,1,1638,178186,0.0,0.0,0.0018315018315018315,0.0,0.0,0.0,0.0,-0.0018315018315018315
309,000309.jpg,0.0003,gate,1,1638,178186,0.7197802197802198,0.37545787545787546,0.004884004884004884,0.0,0.0,0.0,0.3443223443223443,0.7148962148962149
309,000309.jpg,0.001,gate,1,1638,178186,0.9334554334554335,0.572039072039072,0.008547008547008548,3.928479229569102e-05,0.0001908118482933564,0.0008081442986542153,0.36141636141636146,0.924908424908425
309,000309.jpg,0.003,gate,1,1638,178186,0.9853479853479854,0.6532356532356532,0.009157509157509158,0.0008249806382095114,0.00044335694162279867,0.006745760048488658,0.33211233211233215,0.9761904761904763
309,000309.jpg,0.01,gate,1,1638,178186,0.9993894993894994,0.7454212454212454,0.01282051282051282,0.0021213787839673153,0.002895850403510938,0.012879799759801556,0.25396825396825395,0.9865689865689866
311,000311.jpg,1e-05,raw,1,938,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,000311.jpg,3e-05,raw,1,938,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,000311.jpg,0.0001,raw,1,938,154000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,000311.jpg,0.0003,gate,1,938,154000,0.7388059701492538,0.3816631130063966,0.0021321961620469083,0.0,0.0,1.2987012987012988e-05,0.35714285714285715,0.7366737739872068
311,000311.jpg,0.001,gate,1,938,154000,0.8859275053304904,0.5778251599147122,0.0021321961620469083,0.0,0.0,0.0015974025974025974,0.3081023454157782,0.8837953091684434
311,000311.jpg,0.003,gate,1,938,154000,0.9744136460554371,0.6375266524520256,0.0031982942430703624,0.0,5.844155844155844e-05,0.006779220779220779,0.33688699360341157,0.9712153518123667
311,000311.jpg,0.01,gate,1,938,154000,1.0,0.7292110874200426,0.009594882729211088,0.00022077922077922077,0.0028831168831168832,0.012636363636363637,0.2707889125799574,0.990405117270789
319,000319.jpg,1e-05,raw,2,1385,202477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,000319.jpg,3e-05,raw,2,1385,202477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,000319.jpg,0.0001,raw,2,1385,202477,0.0,0.0,0.0007220216606498195,0.0,0.0,0.0,0.0,-0.0007220216606498195
319,000319.jpg,0.0003,gate,2,1385,202477,0.6505415162454874,0.355956678700361,0.005776173285198556,0.0,0.0,0.0,0.2945848375451264,0.6447653429602889
319,000319.jpg,0.001,gate,2,1385,202477,0.9032490974729241,0.5299638989169675,0.008664259927797834,0.0,0.0,0.0012347081396899401,0.37328519855595665,0.8945848375451263
319,000319.jpg,0.003,gate,2,1385,202477,0.9848375451263538,0.5870036101083033,0.009386281588447653,0.0,5.926599070511712e-05,0.0067908947682946705,0.39783393501805053,0.9754512635379061
319,000319.jpg,0.01,gate,2,1385,202477,0.9978339350180505,0.6924187725631769,0.018050541516245487,0.00013334847908651353,0.0026323977538189524,0.012732310336482663,0.30541516245487366,0.979783393501805
321,000321.jpg,1e-05,raw,2,1689,133241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,000321.jpg,3e-05,raw,2,1689,133241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,000321.jpg,0.0001,raw,2,1689,133241,0.0,0.0,0.0005920663114268798,0.0,0.0,0.0,0.0,-0.0005920663114268798
321,000321.jpg,0.0003,gate,2,1689,133241,0.5891059798697454,0.354647720544701,0.002368265245707519,0.0,0.0,1.5010394698328593e-05,0.23445825932504444,0.5867377146240379
321,000321.jpg,0.001,gate,2,1689,133241,0.8507992895204263,0.5328596802841918,0.003552397868561279,0.0,0.0,0.0012758835493579305,0.31793960923623443,0.847246891651865
321,000321.jpg,0.003,gate,2,1689,133241,0.9419775014801658,0.6015393724097099,0.004736530491415038,2.251559204749289e-05,1.5010394698328593e-05,0.0066571100487087306,0.3404381290704559,0.9372409709887507
321,000321.jpg,0.01,gate,2,1689,133241,0.9899348727057431,0.7027827116637063,0.015393724097098875,9.006236818997156e-05,0.001823762955846924,0.012586215954548525,0.2871521610420368,0.9745411486086443
329,000329.jpg,1e-05,raw,2,2765,107245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,000329.jpg,3e-05,raw,2,2765,107245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,000329.jpg,0.0001,raw,2,2765,107245,0.0,0.0,0.0007233273056057866,0.0,0.0,0.0,0.0,-0.0007233273056057866
329,000329.jpg,0.0003,gate,2,2765,107245,0.4430379746835443,0.27160940325497285,0.00108499095840868,0.0,0.0,0.0,0.17142857142857143,0.4419529837251356
329,000329.jpg,0.001,gate,2,2765,107245,0.5721518987341773,0.41699819168173596,0.003616636528028933,0.0,9.32444403002471e-06,0.0008298755186721991,0.1551537070524413,0.5685352622061484
329,000329.jpg,0.003,gate,2,2765,107245,0.688245931283906,0.4857142857142857,0.004701627486437613,0.0,4.662222015012355e-05,0.007282390787449298,0.20253164556962028,0.6835443037974683
329,000329.jpg,0.01,gate,2,2765,107245,0.8600361663652802,0.5956600361663653,0.013019891500904159,2.797333209007413e-05,0.001062986619422817,0.012718541656953705,0.2643761301989149,0.847016274864376
331,000331.jpg,1e-05,raw,2,2641,95103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,000331.jpg,3e-05,raw,2,2641,95103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,000331.jpg,0.0001,raw,2,2641,95103,0.0,0.0,0.0003786444528587656,0.0,0.0,0.0,0.0,-0.0003786444528587656
