annotation_id,image_id,file_name,pfa,selected_policy,target_pixels,candidate_pd,raw_pd,lowrank_pd,delta_vs_raw,delta_vs_lowrank
237,661,000661.jpg,3e-05,raw,429,0.0,0.0,0.0,0.0,0.0
237,661,000661.jpg,0.0001,raw,429,0.0,0.0,0.0,0.0,0.0
237,661,000661.jpg,0.0003,gate,429,0.0,0.0,0.0,0.0,0.0
237,661,000661.jpg,0.001,gate,429,0.22144522144522144,0.13986013986013987,0.002331002331002331,0.08158508158508157,0.2191142191142191
237,661,000661.jpg,0.003,gate,429,0.8111888111888111,0.2517482517482518,0.004662004662004662,0.5594405594405594,0.8065268065268065
237,661,000661.jpg,0.01,gate,429,0.9487179487179487,0.4125874125874126,0.009324009324009324,0.5361305361305361,0.9393939393939393
238,669,000669.jpg,1e-05,raw,481,0.0,0.0,0.0,0.0,0.0
238,669,000669.jpg,3e-05,raw,481,0.0,0.0,0.0,0.0,0.0
238,669,000669.jpg,0.0001,raw,481,0.0,0.0,0.0,0.0,0.0
238,669,000669.jpg,0.0003,gate,481,0.0,0.0,0.0,0.0,0.0
238,669,000669.jpg,0.001,gate,481,0.2203742203742204,0.16216216216216217,0.0,0.058212058212058215,0.2203742203742204
238,669,000669.jpg,0.003,gate,481,0.7027027027027027,0.2869022869022869,0.002079002079002079,0.4158004158004158,0.7006237006237006
238,669,000669.jpg,0.01,gate,481,0.918918918918919,0.4656964656964657,0.006237006237006237,0.45322245322245325,0.9126819126819128
239,671,000671.jpg,1e-05,raw,542,0.0,0.0,0.0,0.0,0.0
239,671,000671.jpg,3e-05,raw,542,0.0,0.0,0.0,0.0,0.0
239,671,000671.jpg,0.0001,raw,542,0.0,0.0,0.0,0.0,0.0
239,671,000671.jpg,0.0003,gate,542,0.0018450184501845018,0.0,0.0,0.0018450184501845018,0.0018450184501845018
239,671,000671.jpg,0.001,gate,542,0.18450184501845018,0.1900369003690037,0.0018450184501845018,-0.005535055350553514,0.18265682656826568
239,671,000671.jpg,0.003,gate,542,0.6254612546125461,0.3062730627306273,0.01107011070110701,0.31918819188191877,0.6143911439114391
239,671,000671.jpg,0.01,gate,542,0.8874538745387454,0.4797047970479705,0.016605166051660517,0.4077490774907749,0.8708487084870848
240,679,000679.jpg,1e-05,raw,1115,0.0,0.0,0.0,0.0,0.0
240,679,000679.jpg,3e-05,raw,1115,0.0,0.0,0.0,0.0,0.0
240,679,000679.jpg,0.0001,raw,1115,0.0,0.0,0.0,0.0,0.0
240,679,000679.jpg,0.0003,gate,1115,0.5883408071748879,0.0,0.0,0.5883408071748879,0.5883408071748879
240,679,000679.jpg,0.001,gate,1115,0.8089686098654708,0.49506726457399103,0.0026905829596412557,0.3139013452914798,0.8062780269058295
240,679,000679.jpg,0.003,gate,1115,0.9614349775784753,0.5802690582959641,0.003587443946188341,0.3811659192825112,0.9578475336322869
240,679,000679.jpg,0.01,gate,1115,0.9946188340807175,0.7130044843049327,0.008071748878923767,0.2816143497757848,0.9865470852017937
241,681,000681.jpg,1e-05,raw,901,0.0,0.0,0.0,0.0,0.0
241,681,000681.jpg,3e-05,raw,901,0.0,0.0,0.0,0.0,0.0
241,681,000681.jpg,0.0001,raw,901,0.0,0.0,0.0,0.0,0.0
241,681,000681.jpg,0.0003,gate,901,0.6148723640399556,0.0,0.0022197558268590455,0.6148723640399556,0.6126526082130965
241,681,000681.jpg,0.001,gate,901,0.8601553829078802,0.4295227524972253,0.0022197558268590455,0.43063263041065486,0.8579356270810211
241,681,000681.jpg,0.003,gate,901,0.9544950055493896,0.537180910099889,0.003329633740288568,0.4173140954495006,0.951165371809101
241,681,000681.jpg,0.01,gate,901,0.9933407325194229,0.681465038845727,0.008879023307436182,0.31187569367369594,0.9844617092119867
242,689,000689.jpg,1e-05,raw,316,0.0,0.0,0.0,0.0,0.0
243,689,000689.jpg,1e-05,raw,469,0.0,0.0,0.0,0.0,0.0
242,689,000689.jpg,3e-05,raw,316,0.0,0.0,0.0,0.0,0.0
243,689,000689.jpg,3e-05,raw,469,0.0,0.0,0.0,0.0,0.0
242,689,000689.jpg,0.0001,raw,316,0.0,0.0,0.0,0.0,0.0
243,689,000689.jpg,0.0001,raw,469,0.0,0.0,0.0,0.0,0.0
242,689,000689.jpg,0.0003,gate,316,0.0031645569620253164,0.0,0.0,0.0031645569620253164,0.0031645569620253164
243,689,000689.jpg,0.0003,gate,469,0.29637526652452023,0.0,0.0,0.29637526652452023,0.29637526652452023
242,689,000689.jpg,0.001,gate,316,0.1962025316455696,0.1518987341772152,0.0,0.04430379746835442,0.1962025316455696
243,689,000689.jpg,0.001,gate,469,0.5863539445628998,0.2835820895522388,0.0021321961620469083,0.302771855010661,0.5842217484008528
242,689,000689.jpg,0.003,gate,316,0.75,0.2563291139240506,0.0031645569620253164,0.4936708860759494,0.7468354430379747
243,689,000689.jpg,0.003,gate,469,0.8230277185501066,0.34968017057569295,0.006396588486140725,0.47334754797441364,0.8166311300639658
242,689,000689.jpg,0.01,gate,316,0.9556962025316456,0.4462025316455696,0.00949367088607595,0.509493670886076,0.9462025316455696
243,689,000689.jpg,0.01,gate,469,0.9317697228144989,0.488272921108742,0.017057569296375266,0.4434968017057569,0.9147121535181236
244,691,000691.jpg,1e-05,raw,338,0.0,0.0,0.0,0.0,0.0
245,691,000691.jpg,1e-05,raw,457,0.0,0.0,0.0,0.0,0.0
244,691,000691.jpg,3e-05,raw,338,0.0,0.0,0.0,0.0,0.0
245,691,000691.jpg,3e-05,raw,457,0.0,0.0,0.0,0.0,0.0
244,691,000691.jpg,0.0001,raw,338,0.0,0.0,0.0,0.0,0.0
245,691,000691.jpg,0.0001,raw,457,0.0,0.0,0.0,0.0,0.0
244,691,000691.jpg,0.0003,gate,338,0.0,0.0,0.0,0.0,0.0
245,691,000691.jpg,0.0003,gate,457,0.30196936542669583,0.0,0.0,0.30196936542669583,0.30196936542669583
244,691,000691.jpg,0.001,gate,338,0.28402366863905326,0.16863905325443787,0.0,0.11538461538461539,0.28402366863905326
245,691,000691.jpg,0.001,gate,457,0.6323851203501094,0.3085339168490153,0.00437636761487965,0.3238512035010941,0.6280087527352297
244,691,000691.jpg,0.003,gate,338,0.8165680473372781,0.27218934911242604,0.0029585798816568047,0.544378698224852,0.8136094674556212
245,691,000691.jpg,0.003,gate,457,0.8862144420131292,0.387308533916849,0.006564551422319475,0.49890590809628016,0.8796498905908097
244,691,000691.jpg,0.01,gate,338,0.9526627218934911,0.4940828402366864,0.008875739644970414,0.4585798816568047,0.9437869822485206
245,691,000691.jpg,0.01,gate,457,0.9693654266958425,0.5076586433260394,0.0087527352297593,0.4617067833698031,0.9606126914660832
246,699,000699.jpg,1e-05,raw,1263,0.0,0.0,0.0,0.0,0.0
247,699,000699.jpg,1e-05,raw,201,0.0,0.0,0.0,0.0,0.0
246,699,000699.jpg,3e-05,raw,1263,0.0,0.0,0.0,0.0,0.0
247,699,000699.jpg,3e-05,raw,201,0.0,0.0,0.0,0.0,0.0
246,699,000699.jpg,0.0001,raw,1263,0.0,0.0,0.0,0.0,0.0
247,699,000699.jpg,0.0001,raw,201,0.0,0.0,0.0,0.0,0.0
246,699,000699.jpg,0.0003,gate,1263,0.35391923990498814,0.1369754552652415,0.000791765637371338,0.21694378463974665,0.3531274742676168
247,699,000699.jpg,0.0003,gate,201,0.14925373134328357,0.06965174129353234,0.0,0.07960199004975123,0.14925373134328357
246,699,000699.jpg,0.001,gate,1263,0.718923198733175,0.35233570863024544,0.003167062549485352,0.36658749010292957,0.7157561361836896
247,699,000699.jpg,0.001,gate,201,0.572139303482587,0.3582089552238806,0.0,0.21393034825870644,0.572139303482587
246,699,000699.jpg,0.003,gate,1263,0.9034045922406968,0.45447347585114806,0.004750593824228029,0.44893111638954875,0.8986539984164688
247,699,000699.jpg,0.003,gate,201,0.8855721393034826,0.5074626865671642,0.004975124378109453,0.37810945273631835,0.8805970149253731
246,699,000699.jpg,0.01,gate,1263,0.9596199524940617,0.5882818685669042,0.009501187648456057,0.3713380839271575,0.9501187648456056
247,699,000699.jpg,0.01,gate,201,0.9950248756218906,0.6318407960199005,0.004975124378109453,0.36318407960199006,0.9900497512437811
248,701,000701.jpg,1e-05,raw,1126,0.0,0.0,0.0,0.0,0.0
248,701,000701.jpg,3e-05,raw,1126,0.0,0.0,0.0,0.0,0.0
248,701,000701.jpg,0.0001,raw,1126,0.0,0.0,0.0,0.0,0.0
248,701,000701.jpg,0.0003,gate,1126,0.261101243339254,0.022202486678507993,0.0017761989342806395,0.238898756660746,0.25932504440497334
248,701,000701.jpg,0.001,gate,1126,0.7149200710479574,0.2522202486678508,0.003552397868561279,0.4626998223801066,0.7113676731793961
248,701,000701.jpg,0.003,gate,1126,0.911190053285968,0.3765541740674956,0.007992895204262877,0.5346358792184724,0.9031971580817052
248,701,000701.jpg,0.01,gate,1126,0.9635879218472468,0.5319715808170515,0.012433392539964476,0.4316163410301953,0.9511545293072824
249,709,000709.jpg,1e-05,raw,853,0.0,0.0,0.0,0.0,0.0
250,709,000709.jpg,1e-05,raw,767,0.0,0.0,0.0,0.0,0.0
249,709,000709.jpg,3e-05,raw,853,0.0,0.0,0.0,0.0,0.0
250,709,000709.jpg,3e-05,raw,767,0.0,0.0,0.0,0.0,0.0
249,709,000709.jpg,0.0001,raw,853,0.0,0.0,0.0,0.0,0.0
250,709,000709.jpg,0.0001,raw,767,0.0,0.0,0.0,0.0,0.0
249,709,000709.jpg,0.0003,gate,853,0.49824150058616645,0.0,0.0011723329425556857,0.49824150058616645,0.49706916764361075
250,709,000709.jpg,0.0003,gate,767,0.3089960886571056,0.0,0.002607561929595828,0.3089960886571056,0.30638852672750977
249,709,000709.jpg,0.001,gate,853,0.8007033997655334,0.4114888628370457,0.004689331770222743,0.3892145369284877,0.7960140679953106
250,709,000709.jpg,0.001,gate,767,0.5971316818774446,0.26727509778357234,0.003911342894393742,0.32985658409387225,0.5932203389830508
249,709,000709.jpg,0.003,gate,853,0.9425556858147714,0.5041031652989449,0.007033997655334115,0.4384525205158265,0.9355216881594374
250,709,000709.jpg,0.003,gate,767,0.8513689700130378,0.35853976531942633,0.005215123859191656,0.49282920469361147,0.8461538461538461
249,709,000709.jpg,0.01,gate,853,0.9941383352872216,0.6354044548651817,0.009378663540445486,0.3587338804220399,0.9847596717467761
250,709,000709.jpg,0.01,gate,767,0.9269882659713168,0.5097783572359843,0.007822685788787484,0.4172099087353325,0.9191655801825293
251,711,000711.jpg,1e-05,raw,771,0.0,0.0,0.0,0.0,0.0
252,711,000711.jpg,1e-05,raw,585,0.0,0.0,0.0,0.0,0.0
251,711,000711.jpg,3e-05,raw,771,0.0,0.0,0.0,0.0,0.0
252,711,000711.jpg,3e-05,raw,585,0.0,0.0,0.0,0.0,0.0
251,711,000711.jpg,0.0001,raw,771,0.0,0.0,0.0,0.0,0.0
252,711,000711.jpg,0.0001,raw,585,0.0,0.0,0.0,0.0,0.0
251,711,000711.jpg,0.0003,gate,771,0.622568093385214,0.0,0.0,0.622568093385214,0.622568093385214
252,711,000711.jpg,0.0003,gate,585,0.39487179487179486,0.0,0.0,0.39487179487179486,0.39487179487179486
251,711,000711.jpg,0.001,gate,771,0.9364461738002594,0.46433203631647213,0.005188067444876783,0.4721141374837873,0.9312581063553826
252,711,000711.jpg,0.001,gate,585,0.7162393162393162,0.29572649572649573,0.003418803418803419,0.4205128205128205,0.7128205128205128
251,711,000711.jpg,0.003,gate,771,0.993514915693904,0.5538261997405967,0.005188067444876783,0.4396887159533074,0.9883268482490273
252,711,000711.jpg,0.003,gate,585,0.9162393162393162,0.40341880341880343,0.005128205128205128,0.5128205128205128,0.9111111111111111
251,711,000711.jpg,0.01,gate,771,0.9987029831387808,0.6783398184176395,0.009079118028534372,0.32036316472114135,0.9896238651102465
252,711,000711.jpg,0.01,gate,585,0.976068376068376,0.5623931623931624,0.011965811965811967,0.41367521367521365,0.9641025641025641
253,719,000719.jpg,1e-05,raw,1077,0.0,0.0,0.0,0.0,0.0
253,719,000719.jpg,3e-05,raw,1077,0.0,0.0,0.0,0.0,0.0
253,719,000719.jpg,0.0001,raw,1077,0.0,0.0,0.0,0.0,0.0
253,719,000719.jpg,0.0003,gate,1077,0.25069637883008355,0.025998142989786442,0.0018570102135561746,0.2246982358402971,0.2488393686165274
253,719,000719.jpg,0.001,gate,1077,0.7316620241411328,0.2414113277623027,0.0018570102135561746,0.4902506963788301,0.7298050139275766
253,719,000719.jpg,0.003,gate,1077,0.9331476323119777,0.3732590529247911,0.005571030640668524,0.5598885793871866,0.9275766016713092
253,719,000719.jpg,0.01,gate,1077,0.9907149489322191,0.5533890436397401,0.016713091922005572,0.43732590529247906,0.9740018570102136
254,721,000721.jpg,1e-05,raw,5746,0.0,0.0,0.0,0.0,0.0
254,721,000721.jpg,3e-05,raw,5746,0.0,0.0,0.0003480682213713888,0.0,-0.0003480682213713888
254,721,000721.jpg,0.0001,raw,5746,0.0,0.0,0.0010442046641141664,0.0,-0.0010442046641141664
254,721,000721.jpg,0.0003,gate,5746,0.23216150365471633,0.06404455273233554,0.0033066481030281933,0.16811695092238077,0.22885485555168814
254,721,000721.jpg,0.001,gate,5746,0.5713539853811347,0.3085624782457362,0.005221023320570832,0.2627915071353985,0.5661329620605638
254,721,000721.jpg,0.003,gate,5746,0.834319526627219,0.4152453880960668,0.006265227984684998,0.41907413853115216,0.828054298642534
254,721,000721.jpg,0.01,gate,5746,0.945875391576749,0.5490776192133658,0.01427079707622694,0.3967977723633832,0.9316045945005221
255,729,000729.jpg,1e-05,raw,1181,0.0,0.0,0.0,0.0,0.0
256,729,000729.jpg,1e-05,raw,948,0.0,0.0,0.0,0.0,0.0
257,729,000729.jpg,1e-05,raw,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,1e-05,raw,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,1e-05,raw,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,1e-05,raw,1644,0.0,0.0,0.0,0.0,0.0
261,729,000729.jpg,1e-05,raw,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,3e-05,raw,1181,0.0,0.0,0.0,0.0,0.0
256,729,000729.jpg,3e-05,raw,948,0.0,0.0,0.0,0.0,0.0
257,729,000729.jpg,3e-05,raw,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,3e-05,raw,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,3e-05,raw,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,3e-05,raw,1644,0.0,0.0,0.0,0.0,0.0
261,729,000729.jpg,3e-05,raw,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,0.0001,raw,1181,0.0,0.0,0.0,0.0,0.0
256,729,000729.jpg,0.0001,raw,948,0.0,0.0,0.0,0.0,0.0
257,729,000729.jpg,0.0001,raw,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,0.0001,raw,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,0.0001,raw,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,0.0001,raw,1644,0.0,0.0,0.0,0.0,0.0
261,729,000729.jpg,0.0001,raw,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,0.0003,gate,1181,0.0,0.0,0.000846740050804403,0.0,-0.000846740050804403
256,729,000729.jpg,0.0003,gate,948,0.0,0.0,0.0,0.0,0.0
257,729,000729.jpg,0.0003,gate,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,0.0003,gate,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,0.0003,gate,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,0.0003,gate,1644,0.0,0.0,0.0,0.0,0.0
261,729,000729.jpg,0.0003,gate,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,0.001,gate,1181,0.0,0.0,0.000846740050804403,0.0,-0.000846740050804403
256,729,000729.jpg,0.001,gate,948,0.0010548523206751054,0.0,0.0031645569620253164,0.0010548523206751054,-0.0021097046413502112
257,729,000729.jpg,0.001,gate,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,0.001,gate,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,0.001,gate,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,0.001,gate,1644,0.0,0.0,0.0,0.0,0.0
261,729,000729.jpg,0.001,gate,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,0.003,gate,1181,0.005080440304826418,0.0,0.000846740050804403,0.005080440304826418,0.004233700254022015
256,729,000729.jpg,0.003,gate,948,0.0031645569620253164,0.0,0.005274261603375527,0.0031645569620253164,-0.002109704641350211
257,729,000729.jpg,0.003,gate,324,0.0,0.0,0.0,0.0,0.0
258,729,000729.jpg,0.003,gate,1105,0.0,0.0,0.0,0.0,0.0
259,729,000729.jpg,0.003,gate,576,0.0,0.0,0.0,0.0,0.0
260,729,000729.jpg,0.003,gate,1644,0.004257907542579075,0.0,0.0006082725060827251,0.004257907542579075,0.0036496350364963502
261,729,000729.jpg,0.003,gate,988,0.0,0.0,0.0,0.0,0.0
255,729,000729.jpg,0.01,gate,1181,0.5139712108382727,0.4377646062658764,0.004233700254022015,0.07620660457239631,0.5097375105842507
256,729,000729.jpg,0.01,gate,948,0.3154008438818565,0.34282700421940926,0.007383966244725738,-0.02742616033755274,0.30801687763713076
257,729,000729.jpg,0.01,gate,324,0.0,0.37962962962962965,0.0,-0.37962962962962965,0.0
258,729,000729.jpg,0.01,gate,1105,0.27782805429864255,0.3339366515837104,0.0018099547511312218,-0.05610859728506784,0.27601809954751133
259,729,000729.jpg,0.01,gate,576,0.11631944444444445,0.4184027777777778,0.0,-0.30208333333333337,0.11631944444444445
260,729,000729.jpg,0.01,gate,1644,0.5602189781021898,0.3570559610705596,0.0012165450121654502,0.2031630170316302,0.5590024330900243
261,729,000729.jpg,0.01,gate,988,0.4868421052631579,0.4311740890688259,0.0,0.05566801619433198,0.4868421052631579
262,731,000731.jpg,1e-05,raw,2069,0.0,0.0,0.0,0.0,0.0
262,731,000731.jpg,3e-05,raw,2069,0.0,0.0,0.0,0.0,0.0
262,731,000731.jpg,0.0001,raw,2069,0.0,0.0,0.0004833252779120348,0.0,-0.0004833252779120348
262,731,000731.jpg,0.0003,gate,2069,0.0004833252779120348,0.0,0.0009666505558240696,0.0004833252779120348,-0.0004833252779120348
262,731,000731.jpg,0.001,gate,2069,0.5659739004349927,0.0,0.0014499758337361043,0.5659739004349927,0.5645239246012567
262,731,000731.jpg,0.003,gate,2069,0.8163363943934268,0.46205896568390525,0.0014499758337361043,0.3542774287095215,0.8148864185596907
262,731,000731.jpg,0.01,gate,2069,0.9598840019333011,0.5466408893185114,0.0028999516674722086,0.41324311261478974,0.9569840502658289
263,739,000739.jpg,1e-05,raw,210,0.0,0.0,0.0,0.0,0.0
264,739,000739.jpg,1e-05,raw,165,0.0,0.0,0.0,0.0,0.0
265,739,000739.jpg,1e-05,raw,223,0.0,0.0,0.0,0.0,0.0
266,739,000739.jpg,1e-05,raw,230,0.0,0.0,0.0,0.0,0.0
267,739,000739.jpg,1e-05,raw,338,0.0,0.0,0.0,0.0,0.0
268,739,000739.jpg,1e-05,raw,268,0.0,0.0,0.0,0.0,0.0
269,739,000739.jpg,1e-05,raw,399,0.0,0.0,0.0,0.0,0.0
270,739,000739.jpg,1e-05,raw,154,0.0,0.0,0.0,0.0,0.0
271,739,000739.jpg,1e-05,raw,171,0.0,0.0,0.0,0.0,0.0
272,739,000739.jpg,1e-05,raw,127,0.0,0.0,0.0,0.0,0.0
273,739,000739.jpg,1e-05,raw,84,0.0,0.0,0.0,0.0,0.0
274,739,000739.jpg,1e-05,raw,161,0.0,0.0,0.0,0.0,0.0
275,739,000739.jpg,1e-05,raw,188,0.0,0.0,0.0,0.0,0.0
276,739,000739.jpg,1e-05,raw,158,0.0,0.0,0.0,0.0,0.0
277,739,000739.jpg,1e-05,raw,100,0.0,0.0,0.0,0.0,0.0
278,739,000739.jpg,1e-05,raw,282,0.0,0.0,0.0,0.0,0.0
279,739,000739.jpg,1e-05,raw,159,0.0,0.0,0.0,0.0,0.0
280,739,000739.jpg,1e-05,raw,314,0.0,0.0,0.0,0.0,0.0
281,739,000739.jpg,1e-05,raw,165,0.0,0.0,0.0,0.0,0.0
263,739,000739.jpg,3e-05,raw,210,0.0,0.0,0.0,0.0,0.0
264,739,000739.jpg,3e-05,raw,165,0.0,0.0,0.0,0.0,0.0
265,739,000739.jpg,3e-05,raw,223,0.0,0.0,0.0,0.0,0.0
266,739,000739.jpg,3e-05,raw,230,0.0,0.0,0.0,0.0,0.0
267,739,000739.jpg,3e-05,raw,338,0.0,0.0,0.0,0.0,0.0
268,739,000739.jpg,3e-05,raw,268,0.0,0.0,0.0,0.0,0.0
269,739,000739.jpg,3e-05,raw,399,0.0,0.0,0.0,0.0,0.0
270,739,000739.jpg,3e-05,raw,154,0.0,0.0,0.0,0.0,0.0
271,739,000739.jpg,3e-05,raw,171,0.0,0.0,0.0,0.0,0.0
272,739,000739.jpg,3e-05,raw,127,0.0,0.0,0.0,0.0,0.0
273,739,000739.jpg,3e-05,raw,84,0.0,0.0,0.0,0.0,0.0
274,739,000739.jpg,3e-05,raw,161,0.0,0.0,0.0,0.0,0.0
275,739,000739.jpg,3e-05,raw,188,0.0,0.0,0.0,0.0,0.0
276,739,000739.jpg,3e-05,raw,158,0.0,0.0,0.0,0.0,0.0
277,739,000739.jpg,3e-05,raw,100,0.0,0.0,0.0,0.0,0.0
278,739,000739.jpg,3e-05,raw,282,0.0,0.0,0.0,0.0,0.0
279,739,000739.jpg,3e-05,raw,159,0.0,0.0,0.0,0.0,0.0
280,739,000739.jpg,3e-05,raw,314,0.0,0.0,0.0,0.0,0.0
281,739,000739.jpg,3e-05,raw,165,0.0,0.0,0.0,0.0,0.0
263,739,000739.jpg,0.0001,raw,210,0.0,0.0,0.0,0.0,0.0
264,739,000739.jpg,0.0001,raw,165,0.0,0.0,0.0,0.0,0.0
265,739,000739.jpg,0.0001,raw,223,0.0,0.0,0.0,0.0,0.0
266,739,000739.jpg,0.0001,raw,230,0.0,0.0,0.0,0.0,0.0
267,739,000739.jpg,0.0001,raw,338,0.0,0.0,0.0,0.0,0.0
268,739,000739.jpg,0.0001,raw,268,0.0,0.0,0.0,0.0,0.0
269,739,000739.jpg,0.0001,raw,399,0.0,0.0,0.0,0.0,0.0
270,739,000739.jpg,0.0001,raw,154,0.0,0.0,0.0,0.0,0.0
271,739,000739.jpg,0.0001,raw,171,0.0,0.0,0.0,0.0,0.0
272,739,000739.jpg,0.0001,raw,127,0.0,0.0,0.0,0.0,0.0
273,739,000739.jpg,0.0001,raw,84,0.0,0.0,0.0,0.0,0.0
274,739,000739.jpg,0.0001,raw,161,0.0,0.0,0.0,0.0,0.0
275,739,000739.jpg,0.0001,raw,188,0.0,0.0,0.0,0.0,0.0
276,739,000739.jpg,0.0001,raw,158,0.0,0.0,0.0,0.0,0.0
277,739,000739.jpg,0.0001,raw,100,0.0,0.0,0.0,0.0,0.0
278,739,000739.jpg,0.0001,raw,282,0.0,0.0,0.0,0.0,0.0
279,739,000739.jpg,0.0001,raw,159,0.0,0.0,0.0,0.0,0.0
280,739,000739.jpg,0.0001,raw,314,0.0,0.0,0.0,0.0,0.0
281,739,000739.jpg,0.0001,raw,165,0.0,0.0,0.0,0.0,0.0
263,739,000739.jpg,0.0003,gate,210,0.0,0.0,0.0,0.0,0.0
264,739,000739.jpg,0.0003,gate,165,0.0,0.0,0.0,0.0,0.0
265,739,000739.jpg,0.0003,gate,223,0.0,0.0,0.0,0.0,0.0
266,739,000739.jpg,0.0003,gate,230,0.0,0.0,0.0,0.0,0.0
267,739,000739.jpg,0.0003,gate,338,0.0,0.0,0.0,0.0,0.0
268,739,000739.jpg,0.0003,gate,268,0.0,0.0,0.0,0.0,0.0
269,739,000739.jpg,0.0003,gate,399,0.0,0.0,0.0,0.0,0.0
270,739,000739.jpg,0.0003,gate,154,0.0,0.0,0.0,0.0,0.0
271,739,000739.jpg,0.0003,gate,171,0.0,0.0,0.0,0.0,0.0
272,739,000739.jpg,0.0003,gate,127,0.0,0.0,0.0,0.0,0.0
273,739,000739.jpg,0.0003,gate,84,0.0,0.0,0.0,0.0,0.0
274,739,000739.jpg,0.0003,gate,161,0.0,0.0,0.0,0.0,0.0
275,739,000739.jpg,0.0003,gate,188,0.0,0.0,0.0,0.0,0.0
276,739,000739.jpg,0.0003,gate,158,0.0,0.0,0.0,0.0,0.0
277,739,000739.jpg,0.0003,gate,100,0.0,0.0,0.0,0.0,0.0
278,739,000739.jpg,0.0003,gate,282,0.0,0.0,0.0,0.0,0.0
279,739,000739.jpg,0.0003,gate,159,0.0,0.0,0.0,0.0,0.0
280,739,000739.jpg,0.0003,gate,314,0.0,0.0,0.0,0.0,0.0
281,739,000739.jpg,0.0003,gate,165,0.0,0.0,0.0,0.0,0.0
263,739,000739.jpg,0.001,gate,210,0.0380952380952381,0.4380952380952381,0.0,-0.4,0.0380952380952381
264,739,000739.jpg,0.001,gate,165,0.12121212121212122,0.24242424242424243,0.0,-0.12121212121212122,0.12121212121212122
265,739,000739.jpg,0.001,gate,223,0.04484304932735426,0.21524663677130046,0.0,-0.1704035874439462,0.04484304932735426
266,739,000739.jpg,0.001,gate,230,0.21304347826086956,0.36086956521739133,0.0,-0.14782608695652177,0.21304347826086956
267,739,000739.jpg,0.001,gate,338,0.005917159763313609,0.3165680473372781,0.0,-0.31065088757396453,0.005917159763313609
268,739,000739.jpg,0.001,gate,268,0.5111940298507462,0.4253731343283582,0.0,0.08582089552238803,0.5111940298507462
269,739,000739.jpg,0.001,gate,399,0.5263157894736842,0.37593984962406013,0.0,0.15037593984962405,0.5263157894736842
270,739,000739.jpg,0.001,gate,154,0.0,0.14285714285714285,0.0,-0.14285714285714285,0.0
271,739,000739.jpg,0.001,gate,171,0.06432748538011696,0.36257309941520466,0.0,-0.2982456140350877,0.06432748538011696
272,739,000739.jpg,0.001,gate,127,0.0,0.2125984251968504,0.0,-0.2125984251968504,0.0
273,739,000739.jpg,0.001,gate,84,0.0,0.10714285714285714,0.0,-0.10714285714285714,0.0
274,739,000739.jpg,0.001,gate,161,0.024844720496894408,0.3105590062111801,0.0,-0.2857142857142857,0.024844720496894408
275,739,000739.jpg,0.001,gate,188,0.18085106382978725,0.2925531914893617,0.0,-0.11170212765957446,0.18085106382978725
276,739,000739.jpg,0.001,gate,158,0.0,0.25316455696202533,0.0,-0.25316455696202533,0.0
277,739,000739.jpg,0.001,gate,100,0.08,0.05,0.0,0.03,0.08
278,739,000739.jpg,0.001,gate,282,0.0,0.3262411347517731,0.0,-0.3262411347517731,0.0
279,739,000739.jpg,0.001,gate,159,0.012578616352201259,0.12578616352201258,0.0,-0.11320754716981132,0.012578616352201259
280,739,000739.jpg,0.001,gate,314,0.3375796178343949,0.42038216560509556,0.0,-0.08280254777070067,0.3375796178343949
281,739,000739.jpg,0.001,gate,165,0.0,0.2727272727272727,0.0,-0.2727272727272727,0.0
263,739,000739.jpg,0.003,gate,210,0.8476190476190476,0.5619047619047619,0.0,0.2857142857142857,0.8476190476190476
264,739,000739.jpg,0.003,gate,165,0.6060606060606061,0.40606060606060607,0.0,0.2,0.6060606060606061
265,739,000739.jpg,0.003,gate,223,0.4618834080717489,0.3273542600896861,0.0,0.13452914798206278,0.4618834080717489
266,739,000739.jpg,0.003,gate,230,0.7956521739130434,0.49130434782608695,0.0,0.3043478260869565,0.7956521739130434
267,739,000739.jpg,0.003,gate,338,0.7544378698224852,0.4526627218934911,0.0,0.30177514792899407,0.7544378698224852
