method,rank,alpha,gate_percentile,subset,variant,clutter_attenuation_db,target_loss_db,target_retention_ratio,score_mean,pfa_target,threshold,pd,empirical_pfa,target_count,bg_count,path,image_index
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,1e-05,4747.931370353794,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,3e-05,3391.0563843219097,0.11627906976744186,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,0.0001,2433.7645531163475,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,0.0003,1101.3144697694152,0.46511627906976744,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,0.001,246.30187927923006,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,0.003,11.494279889624494,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.25,,simMed,oracle_blend_k30_a0.25,13.877301299965513,2.4612568089842957,0.5673803868913536,2.32496477419494,0.01,1.06254345935843,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,1e-05,2215.1233332916427,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,3e-05,1549.834070654356,0.13953488372093023,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,0.0001,1164.1678882056594,0.3023255813953488,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,0.0003,595.0049694164563,0.5581395348837209,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,0.001,171.40151943778798,0.7906976744186046,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,0.003,12.69493738738934,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.5,,simMed,oracle_blend_k30_a0.5,14.881226199497299,5.877640038507899,0.2583663775280349,1.8451169024113543,0.01,3.6046613401796335,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,1e-05,840.0626571454474,0.16279069767441862,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,3e-05,754.5654898398983,0.18604651162790697,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,0.0001,617.6644061303543,0.23255813953488372,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,0.0003,273.5341998061713,0.627906976744186,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,0.001,95.16099076063126,0.8372093023255814,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,0.003,18.211923304490686,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,0.75,,simMed,oracle_blend_k30_a0.75,14.467719329894253,11.36927247055173,0.07295797191004358,2.029432328077641,0.01,7.831218233531591,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,1e-05,802.846272662242,0.13953488372093023,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,3e-05,686.1564991900859,0.16279069767441862,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,0.0001,394.85698953163865,0.23255813953488372,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,0.0003,167.6233668881951,0.46511627906976744,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,0.001,70.78746984367343,0.7674418604651163,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,0.003,25.740363614672184,0.9534883720930233,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_blend,30,1.0,,simMed,oracle_blend_k30_a1,12.95069140341474,19.525238054130504,0.011155170037379755,2.8779110511938004,0.01,13.508083448682333,0.9534883720930233,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,0.003,31.437061014982216,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,50.0,simMed,oracle_gate_k30_p50,10.727585831724777,-3.110573495763564e-05,1.0000071623858118,4.801621514919632,0.01,12.663967027015014,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,0.003,31.557408499424977,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,70.0,simMed,oracle_gate_k30_p70,10.346594429354266,-0.0001910896349603477,1.0000440009825033,5.241879875388742,0.01,13.245855087228236,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,0.003,31.557408499424977,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,80.0,simMed,oracle_gate_k30_p80,10.173058940716405,-0.0005223068173801408,1.0001202728213627,5.455576037391937,0.01,13.351092541755762,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,0.003,31.557408499424977,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,90.0,simMed,oracle_gate_k30_p90,10.004555378003609,-0.0012875531488900655,1.0002965140203013,5.671409018017684,0.01,13.51220320125198,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,0.003,32.346456019752715,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
oracle_gate,30,,95.0,simMed,oracle_gate_k30_p95,9.91688934483717,-0.0010297066480498612,1.0002371268279182,5.7870545048186965,0.01,13.74316899975037,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,1e-05,8262.907740049252,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,3e-05,5871.769701972094,0.11627906976744186,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.0001,2788.60358566771,0.3023255813953488,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.0003,1345.312914288937,0.46511627906976744,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.001,300.5597925914026,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.003,40.81666822242653,1.0,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
trainable_gate,30,,,simMed,trainable_gate_rank30,10.073811079110868,0.3933022315414098,0.913418444191442,5.581685972857258,0.01,14.342260297654706,1.0,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simMed\simMed_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,1e-05,8474.764966781358,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,3e-05,5824.701700123973,0.11627906976744186,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,0.0001,4062.447136381865,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,0.0003,1995.805114911917,0.3488372093023256,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,0.001,407.8287507111117,0.7674418604651163,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,0.003,228.34277754247117,0.8372093023255814,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,90.00060221470095,0.01,192.21202920375154,0.8837209302325582,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,1e-05,3252.5073704923398,0.09302325581395349,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,3e-05,2593.5347097347826,0.13953488372093023,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,0.0001,1803.5649236159013,0.27906976744186046,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,0.0003,1028.9554145701052,0.4418604651162791,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,0.001,315.6136321856686,0.7674418604651163,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.28036604372316365,3.714524677454696,0.4251552362492702,84.37403349866632,0.003,214.6525199488765,0.8372093023255814,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\TP-SSCS项目\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
