method,rank,alpha,gate_percentile,subset,variant,clutter_attenuation_db,target_loss_db,target_retention_ratio,score_mean,pfa_target,threshold,pd,empirical_pfa,target_count,bg_count,path,image_index
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,3e-05,1498.4443581891244,0.16279069767441862,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,0.0001,910.8019599881661,0.4186046511627907,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,0.0003,543.0005238087679,0.5348837209302325,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,0.001,144.17086098040528,0.8372093023255814,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,0.003,93.07755962226642,0.9534883720930233,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,0.75,,simNoiseOnly,oracle_blend_k30_a0.75,3.9216498649052256,11.36927247055173,0.07295797191004358,36.48215035833026,0.01,79.15216436013462,0.9767441860465116,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,1e-05,1028.6928358480818,0.16279069767441862,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,3e-05,931.7422928664663,0.23255813953488372,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,0.0001,554.3133995242562,0.4418604651162791,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,0.0003,334.9241901382619,0.627906976744186,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,0.001,190.93031744736606,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,0.003,161.9569317024632,0.7906976744186046,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_blend,30,1.0,,simNoiseOnly,oracle_blend_k30_a1,1.5058581610940693,19.525238054130504,0.011155170037379755,63.62965951345727,0.01,139.5562440306498,0.8604651162790697,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,0.003,155.6594134205599,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,50.0,simNoiseOnly,oracle_gate_k30_p50,4.060791843944195,-3.110573495763564e-05,1.0000071623858118,35.33183804334699,0.01,130.15604004380813,0.9069767441860465,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,0.003,161.9569317024632,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,70.0,simNoiseOnly,oracle_gate_k30_p70,2.73749943863852,-0.0001910896349603477,1.0000440009825033,47.917645644072515,0.01,136.30506564069336,0.9069767441860465,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,0.003,163.24110078374665,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,80.0,simNoiseOnly,oracle_gate_k30_p80,2.211732361616687,-0.0005223068173801408,1.0001202728213627,54.084420317099884,0.01,137.43425019752814,0.9069767441860465,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,0.003,164.48634807206926,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,90.0,simNoiseOnly,oracle_gate_k30_p90,1.7427475366919642,-0.0012875531488900655,1.0002965140203013,60.25188822407935,0.01,139.0082088791455,0.9069767441860465,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,1e-05,8259.666061916438,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,3e-05,5966.361670191444,0.09302325581395349,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,0.0001,4068.4319949616593,0.20930232558139536,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,0.0003,1913.6526588375905,0.32558139534883723,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,0.001,325.70838044098514,0.7441860465116279,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,0.003,164.7360990136916,0.8837209302325582,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
oracle_gate,30,,95.0,simNoiseOnly,oracle_gate_k30_p95,1.52505681730295,-0.0010297066480498612,1.0002371268279182,63.34899562324,0.01,139.42037683522244,0.9069767441860465,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,1e-05,8468.254891747109,0.046511627906976744,1.526880735345762e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,3e-05,5790.191092529735,0.11627906976744186,3.053761470691524e-05,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,0.0001,3459.417265387517,0.2558139534883721,0.00010688165147420336,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,0.0003,1578.7716900212058,0.37209302325581395,0.00030537614706915243,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,0.001,229.88069515549515,0.7906976744186046,0.001007741285328203,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,0.003,167.34084376345805,0.8372093023255814,0.0030079550486311513,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
trainable_gate,30,,,simNoiseOnly,trainable_gate_rank30,1.3308213316703421,0.3933022315414098,0.913418444191442,66.24655248884379,0.01,141.77842738507158,0.8604651162790697,0.010001068816514741,43,65493,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,0
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,1e-05,259.68767169039285,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,3e-05,234.7135906011592,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,0.0001,220.12160949473142,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,0.0003,210.58103153562908,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,0.001,191.7270827581762,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,0.003,172.28170385988082,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
raw,0,,,simNoiseOnly,raw,0.0,0.0,1.0,69.00508902004741,0.01,151.7102745480728,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,1e-05,248.0349277819465,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,3e-05,235.1173353870255,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,0.0001,217.0991225223582,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,0.0003,198.46189180838738,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,0.001,181.19580922706854,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,0.003,162.94558368145374,0.0,0.0030060273136491952,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
low_rank_residual,5,,,simNoiseOnly,low_rank_residual_k5,0.2505883815703344,0.0,1.0,65.1361795699435,0.01,143.50381672797454,0.0,0.010009918364232854,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,1e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,3e-05,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,0.0001,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,0.0003,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,0.001,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,0.003,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.0,,simNoiseOnly,oracle_blend_k5_a0,138.3888112047387,0.0,1.0,0.0,0.01,0.0,1.0,1.0,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.25,,simNoiseOnly,oracle_blend_k5_a0.25,12.29178820812858,0.0,1.0,4.071011223121468,1e-05,15.502182986371656,0.0,1.5259021896696422e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.25,,simNoiseOnly,oracle_blend_k5_a0.25,12.29178820812858,0.0,1.0,4.071011223121468,3e-05,14.694833461689093,0.0,3.0518043793392844e-05,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.25,,simNoiseOnly,oracle_blend_k5_a0.25,12.29178820812858,0.0,1.0,4.071011223121468,0.0001,13.568695157647387,0.0,0.00010681315327687495,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.25,,simNoiseOnly,oracle_blend_k5_a0.25,12.29178820812858,0.0,1.0,4.071011223121468,0.0003,12.403868238024211,0.0,0.00030518043793392844,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
oracle_blend,5,0.25,,simNoiseOnly,oracle_blend_k5_a0.25,12.29178820812858,0.0,1.0,4.071011223121468,0.001,11.324738076691784,0.0,0.001007095445181964,1,65535,C:\Users\刘子轩\Desktop\第三批3\data\downloads\aistap_sim\sampledata\sampledata\simNoiseOnly\simNoiseOnly_sample.mat,1
