method,subset,rank,pfa_target,pd_mean,pfa_mean,threshold_mean,clutter_attenuation_db,target_loss_db,target_retention_ratio,residual_target_to_clutter_ratio,score_mean,item_count,target_pixel_count,bg_pixel_count
low_rank_residual,simNoiseOnly,15,0.003,0.8372093023255814,0.0030079550486311513,191.9098594856132,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,15,0.01,0.8604651162790697,0.010001068816514741,163.45234870651515,0.7800752595435155,10.236167794207978,0.09470724876287921,0.004368643634493466,75.20347162967906,1,43,65493
low_rank_residual,simNoiseOnly,20,1e-05,0.11627906976744186,1.526880735345762e-05,1421.9710771497598,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,3e-05,0.27906976744186046,3.053761470691524e-05,1155.0841365516321,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,0.0001,0.3953488372093023,0.00010688165147420336,776.2697589798348,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,0.0003,0.46511627906976744,0.00030537614706915243,466.4641176727924,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,0.001,0.7674418604651163,0.001007741285328203,217.71195150382093,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,0.003,0.813953488372093,0.0030079550486311513,180.52458107162886,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,20,0.01,0.8604651162790697,0.010001068816514741,155.950750945569,1.0222449743378639,13.905995519867488,0.04068182694210805,0.001984178859657878,71.12477703812559,1,43,65493
low_rank_residual,simNoiseOnly,30,1e-05,0.16279069767441862,1.526880735345762e-05,1028.6928358480818,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,3e-05,0.23255813953488372,3.053761470691524e-05,931.7422928664663,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,0.0001,0.4418604651162791,0.00010688165147420336,554.3133995242562,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,0.0003,0.627906976744186,0.00030537614706915243,334.9241901382619,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,0.001,0.7441860465116279,0.001007741285328203,190.93031744736606,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,0.003,0.7906976744186046,0.0030079550486311513,161.9569317024632,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simNoiseOnly,30,0.01,0.8604651162790697,0.010001068816514741,139.5562440306498,1.5058581610940693,19.525238054130504,0.011155170037379755,0.0006081600436090659,63.62965951345727,1,43,65493
low_rank_residual,simWind,1,1e-05,0.046511627906976744,1.526880735345762e-05,8269.558412891682,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,3e-05,0.11627906976744186,3.053761470691524e-05,5884.2647479208,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,0.0001,0.20930232558139536,0.00010688165147420336,4012.3879509391227,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,0.0003,0.32558139534883723,0.00030537614706915243,2066.042682470112,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,0.001,0.46511627906976744,0.001007741285328203,1304.8513689583863,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,0.003,0.5813953488372093,0.0030079550486311513,881.3660017602534,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,1,0.01,0.6976744186046512,0.010001068816514741,501.3628950705617,2.012445754813188,0.9251451170086279,0.8081379251964151,0.09514183271614449,29.465598269934414,1,43,65493
low_rank_residual,simWind,2,1e-05,0.046511627906976744,1.526880735345762e-05,8263.484964062562,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
low_rank_residual,simWind,2,3e-05,0.11627906976744186,3.053761470691524e-05,5874.723911464648,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
low_rank_residual,simWind,2,0.0001,0.18604651162790697,0.00010688165147420336,3999.652119903379,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
low_rank_residual,simWind,2,0.0003,0.32558139534883723,0.00030537614706915243,1870.4928188238453,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
low_rank_residual,simWind,2,0.001,0.5813953488372093,0.001007741285328203,776.3575471907177,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
low_rank_residual,simWind,2,0.003,0.6976744186046512,0.0030079550486311513,469.76587026627436,3.583955851400142,1.9112130874097375,0.643989358900659,0.10887188080460314,20.51938092132551,1,43,65493
