pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,dataset,file,window_index,item_id,method,beta,primary_target_bin_1indexed,guard_bins_1indexed,residual_threshold,gate_threshold
0.0003,,0.0,0.00029296875,1024,10240,3,3,4,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,tpsscs_finished_detector,,9,"8,9,10,11",145728.67117948225,159158153.89010778
0.001,,0.0,0.0009765625,1024,10240,10,10,11,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,tpsscs_finished_detector,,9,"8,9,10,11",129443.982999349,159158153.89010778
0.003,,0.0,0.0029296875,1024,10240,30,30,31,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,tpsscs_finished_detector,,9,"8,9,10,11",87058.33903460107,159158153.89010778
0.01,,0.0,0.0099609375,1024,10240,102,102,107,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,tpsscs_finished_detector,,9,"8,9,10,11",48881.2505191034,159158153.89010778
1e-05,12.055382103450226,0.482421875,0.0,1024,10240,0,0,768,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,12.055382103450226,0.482421875,0.0,1024,10240,0,0,768,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,11.667647362924907,0.6826171875,9.765625e-05,1024,10240,1,1,1162,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,11.3225916274689,0.8388671875,0.00029296875,1024,10240,3,3,1577,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,10.549652873044408,0.966796875,0.0009765625,1024,10240,10,10,2376,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,9.771046502130165,0.9970703125,0.0029296875,1024,10240,30,30,2897,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,8.143962208978959,1.0,0.0099609375,1024,10240,102,102,3177,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,50,19931107_135603_starea.cdf#50,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,268665265.2557128,0.0361328125,0.0,1024,10240,0,0,91,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
3e-05,268665265.2557128,0.0361328125,0.0,1024,10240,0,0,91,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
0.0001,268255953.3603839,0.0361328125,9.765625e-05,1024,10240,1,1,92,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
0.0003,203140569.58433574,0.0439453125,0.00029296875,1024,10240,3,3,116,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
0.001,131722946.52183451,0.0537109375,0.0009765625,1024,10240,10,10,176,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
0.003,71612516.7276097,0.0791015625,0.0029296875,1024,10240,30,30,286,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
0.01,43432513.23481846,0.1064453125,0.0099609375,1024,10240,102,102,471,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,raw,,9,"8,9,10,11",,
1e-05,305763.9382007603,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,305763.9382007603,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,253378.09245469893,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,148147.54298099008,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,122868.94752823016,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,67928.55436254306,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,36361.186629228214,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,17,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",305763.93820076116,268660205.8831965
3e-05,,0.0,0.0,1024,10240,0,0,17,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",305763.93820076116,268660205.8831965
0.0001,,0.0,9.765625e-05,1024,10240,1,1,18,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",253378.0924546971,268660205.8831965
0.0003,,0.0,0.00029296875,1024,10240,3,3,20,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",148147.54298098962,268660205.8831965
0.001,,0.0,0.0009765625,1024,10240,10,10,27,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",122868.94752823054,268660205.8831965
0.003,,0.0,0.0029296875,1024,10240,30,30,47,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",67928.55436254333,268660205.8831965
0.01,,0.0,0.0099609375,1024,10240,102,102,119,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,tpsscs_finished_detector,,9,"8,9,10,11",36361.18662922808,268660205.8831965
1e-05,11.227303886318447,1.0,0.0,1024,10240,0,0,3933,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,11.227303886318447,1.0,0.0,1024,10240,0,0,3933,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,10.855848381975981,1.0,9.765625e-05,1024,10240,1,1,4009,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,10.219621715501917,1.0,0.00029296875,1024,10240,3,3,4072,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,9.027208738044912,1.0,0.0009765625,1024,10240,10,10,4104,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,7.7809280615620295,1.0,0.0029296875,1024,10240,30,30,4126,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,6.662870947589076,1.0,0.0099609375,1024,10240,102,102,4198,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,51,19931107_135603_starea.cdf#51,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,365612520.3871418,0.017578125,0.0,1024,10240,0,0,47,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
3e-05,365612520.3871418,0.017578125,0.0,1024,10240,0,0,47,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
0.0001,364725392.1191294,0.017578125,9.765625e-05,1024,10240,1,1,48,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
0.0003,271863685.11095786,0.0205078125,0.00029296875,1024,10240,3,3,65,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
0.001,208304029.5044058,0.02734375,0.0009765625,1024,10240,10,10,94,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
0.003,110919913.30198093,0.0419921875,0.0029296875,1024,10240,30,30,186,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
0.01,52830803.98870941,0.0732421875,0.0099609375,1024,10240,102,102,396,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,raw,,9,"8,9,10,11",,
1e-05,300241.3018188274,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,300241.3018188274,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,286212.0732731306,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,270389.4626485273,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,198908.69005170758,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,146780.76647836997,0.0,0.0029296875,1024,10240,30,30,30,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,81468.31745437186,0.0,0.0099609375,1024,10240,102,102,102,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",300241.301818826,219383415.11366206
3e-05,,0.0,0.0,1024,10240,0,0,0,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",300241.301818826,219383415.11366206
0.0001,,0.0,9.765625e-05,1024,10240,1,1,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",286212.07327313273,219383415.11366206
0.0003,,0.0,0.00029296875,1024,10240,3,3,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",270389.4626485273,219383415.11366206
0.001,,0.0,0.0009765625,1024,10240,10,10,10,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",198908.69005170895,219383415.11366206
0.003,,0.0,0.0029296875,1024,10240,30,30,30,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",146780.76647836916,219383415.11366206
0.01,,0.0,0.0099609375,1024,10240,102,102,102,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,tpsscs_finished_detector,,9,"8,9,10,11",81468.31745437157,219383415.11366206
1e-05,10.127516425231699,0.1015625,0.0,1024,10240,0,0,571,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,10.127516425231699,0.1015625,0.0,1024,10240,0,0,571,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,9.32667071753636,0.240234375,9.765625e-05,1024,10240,1,1,1390,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,8.307866810952508,0.564453125,0.00029296875,1024,10240,3,3,2900,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,7.3810113589354405,0.837890625,0.0009765625,1024,10240,10,10,3750,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,6.476748291215788,0.951171875,0.0029296875,1024,10240,30,30,4053,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,5.4105527141784755,0.99609375,0.0099609375,1024,10240,102,102,4192,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,52,19931107_135603_starea.cdf#52,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,344500743.3971293,0.0166015625,0.0,1024,10240,0,0,22,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
3e-05,344500743.3971293,0.0166015625,0.0,1024,10240,0,0,22,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
0.0001,305423235.6256712,0.0185546875,9.765625e-05,1024,10240,1,1,26,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
0.0003,266607052.00044522,0.0224609375,0.00029296875,1024,10240,3,3,32,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
0.001,187775995.29789862,0.02734375,0.0009765625,1024,10240,10,10,50,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
0.003,110802489.57806623,0.046875,0.0029296875,1024,10240,30,30,105,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
0.01,55596297.70268059,0.103515625,0.0099609375,1024,10240,102,102,278,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,raw,,9,"8,9,10,11",,
1e-05,271481.35183905205,0.0,0.0,1024,10240,0,0,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,271481.35183905205,0.0,0.0,1024,10240,0,0,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,182453.14913418196,0.0,9.765625e-05,1024,10240,1,1,21,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,145812.72488245738,0.0,0.00029296875,1024,10240,3,3,42,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,121241.19264693715,0.0,0.0009765625,1024,10240,10,10,62,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,96262.23852697918,0.0,0.0029296875,1024,10240,30,30,114,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,64914.39144221756,0.0,0.0099609375,1024,10240,102,102,268,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0244140625,0.0,1024,10240,0,0,37,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",271481.35183905397,164563839.87411803
3e-05,,0.0244140625,0.0,1024,10240,0,0,37,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",271481.35183905397,164563839.87411803
0.0001,,0.0244140625,9.765625e-05,1024,10240,1,1,53,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",182453.14913418182,164563839.87411803
0.0003,,0.0244140625,0.00029296875,1024,10240,3,3,74,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",145812.72488245714,164563839.87411803
0.001,,0.0244140625,0.0009765625,1024,10240,10,10,94,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",121241.1926469363,164563839.87411803
0.003,,0.0244140625,0.0029296875,1024,10240,30,30,146,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",96262.23852697878,164563839.87411803
0.01,,0.0244140625,0.0099609375,1024,10240,102,102,300,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,tpsscs_finished_detector,,9,"8,9,10,11",64914.39144221783,164563839.87411803
1e-05,9.545047852234944,0.556640625,0.0,1024,10240,0,0,856,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
3e-05,9.545047852234944,0.556640625,0.0,1024,10240,0,0,856,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0001,9.141586365902073,0.6884765625,9.765625e-05,1024,10240,1,1,1094,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.0003,9.002168557044985,0.7431640625,0.00029296875,1024,10240,3,3,1200,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.001,8.509310220732614,0.8720703125,0.0009765625,1024,10240,10,10,1523,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.003,7.614073568418904,0.9833984375,0.0029296875,1024,10240,30,30,1935,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
0.01,6.305600295594774,1.0,0.0099609375,1024,10240,102,102,2141,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,53,19931107_135603_starea.cdf#53,ipix_validated_residual_fusion,1.5,9,"8,9,10,11",,
1e-05,501282514.7388186,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
3e-05,501282514.7388186,0.0,0.0,1024,10240,0,0,0,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
0.0001,496816467.93168634,0.0,9.765625e-05,1024,10240,1,1,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
0.0003,398904280.32365936,0.0,0.00029296875,1024,10240,3,3,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
0.001,313303249.62910193,0.0,0.0009765625,1024,10240,10,10,10,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
0.003,202968486.39903855,0.0009765625,0.0029296875,1024,10240,30,30,31,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
0.01,108165535.22359535,0.001953125,0.0099609375,1024,10240,102,102,104,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,raw,,9,"8,9,10,11",,
1e-05,602861.0459845955,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
3e-05,602861.0459845955,0.0,0.0,1024,10240,0,0,1,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
0.0001,562219.8200694647,0.0,9.765625e-05,1024,10240,1,1,3,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
0.0003,475211.0419896707,0.0,0.00029296875,1024,10240,3,3,5,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
0.001,402392.235150613,0.0,0.0009765625,1024,10240,10,10,13,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
0.003,323011.89810870256,0.0,0.0029296875,1024,10240,30,30,39,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
0.01,238644.2385317491,0.0,0.0099609375,1024,10240,102,102,119,conservative_topk_strict_gt,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,low_rank_residual_k30,,9,"8,9,10,11",,
1e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,tpsscs_finished_detector,,9,"8,9,10,11",602861.0459845966,254860744.24762997
3e-05,,0.0,0.0,1024,10240,0,0,1,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,tpsscs_finished_detector,,9,"8,9,10,11",602861.0459845966,254860744.24762997
0.0001,,0.0,9.765625e-05,1024,10240,1,1,3,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,tpsscs_finished_detector,,9,"8,9,10,11",562219.8200694639,254860744.24762997
0.0003,,0.0,0.00029296875,1024,10240,3,3,5,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,tpsscs_finished_detector,,9,"8,9,10,11",475211.0419896695,254860744.24762997
0.001,,0.0,0.0009765625,1024,10240,10,10,13,residual_cfar_plus_zero_false_gate_union,IPIX_Dartmouth,19931107_135603_starea.cdf,54,19931107_135603_starea.cdf#54,tpsscs_finished_detector,,9,"8,9,10,11",402392.2351506141,254860744.24762997
