calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,n_items,tpsscs_pd,raw_pd,lowrank_pd,delta_vs_raw,delta_vs_lowrank,tpsscs_empirical_pfa,raw_empirical_pfa,lowrank_empirical_pfa,tpsscs_false_alarms_total,background_count_total,pfa_ceiling,tpsscs_pfa_calibrated,raw_pfa_calibrated,lowrank_pfa_calibrated,beats_raw,beats_lowrank
same_asset_target_free_conservative,1.0,16.0,combined,0.0003,210,0.765707219389209,0.2945886820418752,0.6884616151538321,0.47111853734733383,0.07724560423537696,0.0031898298969228415,0.0005590392832661693,0.0031507133364180495,43869,13754674,0.00031509999999999996,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,0.001,210,0.8176041805802601,0.3797036559475925,0.7507174783795032,0.4379005246326676,0.06688670220075688,0.006622035668487355,0.0015333025022732513,0.006588445223172415,91072,13754674,0.0010501000000000002,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,0.003,210,0.8631735142355355,0.4852970262338184,0.8047380295962294,0.3778764880017171,0.058435484639306035,0.013749419418663067,0.004035918314185886,0.013721064141986764,189096,13754674,0.0031501,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,combined,0.01,210,0.9003453923810962,0.6581362441958765,0.8500215785612514,0.24220914818521977,0.050323813819844854,0.03327187531636405,0.01186898320840281,0.03324795554905062,457596,13754674,0.0105001,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,1e-05,105,0.6097004342259451,0.10756648816697639,0.5058578438401101,0.5021339460589687,0.10384259038583499,0.0009086292576904514,3.722715648196352e-05,0.0008641310647307332,6248,6877337,1.0600000000000002e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,3e-05,105,0.6569931816003147,0.15562154018553298,0.5625909891620389,0.5013716414147817,0.09440219243827586,0.0012122748122214623,8.594089017915495e-05,0.0011719939805895229,8336,6877337,3.16e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,0.0001,105,0.7169659259760431,0.21193421477767457,0.6348799098149865,0.5050317111983685,0.0820860161610566,0.0019191799118477423,0.00024342275173026146,0.0018844251586887034,13197,6877337,0.00010510000000000001,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,0.0003,105,0.7671016717956561,0.27226115710582666,0.6955290520465752,0.4948405146898295,0.07157261974908091,0.00328034727676931,0.0005301766263308646,0.003249664412204036,22557,6877337,0.00031509999999999996,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,0.001,105,0.8180384321995662,0.36070301889035294,0.7560615226764654,0.45733541330921323,0.061976909523100754,0.006811495725226837,0.0015271243818366577,0.006786339081300921,46839,6877337,0.0010501000000000002,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,0.003,105,0.8632959767051887,0.46503395446457113,0.8094213034402946,0.3982620222406175,0.053874673264894035,0.014056928128878363,0.004042180580306112,0.014035552401467023,96663,6877337,0.0031501,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simMed_test.mat,0.01,105,0.9027706873157308,0.6385749137510481,0.8555976100278461,0.2641957735646827,0.04717307728788478,0.03409975831145591,0.011965257684078724,0.03408129105273032,234492,6877337,0.0105001,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,1e-05,105,0.6311734699981686,0.1356314737309295,0.5146669373547608,0.49554199626723905,0.11650653264340782,0.0008652919448307401,4.435237379505854e-05,0.000796073936883479,5950,6877337,1.0600000000000002e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,3e-05,105,0.6663216624636863,0.1810977740054476,0.5595163466673178,0.4852238884582387,0.10680531579636854,0.0010936107090713223,9.044882416471023e-05,0.0010312276611371004,7520,6877337,3.16e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,0.0001,105,0.7208227700224389,0.24698450192934282,0.6273049352666404,0.47383826809309604,0.09351783475579845,0.0017884542104946947,0.0002531639469931158,0.0017346508383130094,12298,6877337,0.00010510000000000001,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,0.0003,105,0.7643127669827618,0.3169162069779237,0.6813941782610888,0.44739656000483813,0.08291858872167301,0.003099312517076373,0.0005879019402014741,0.0030517622606320636,21312,6877337,0.00031509999999999996,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,0.001,105,0.817169928960954,0.3987042930048319,0.7453734340825409,0.4184656359561221,0.07179649487841311,0.006432575611747873,0.0015394806227098448,0.006390551365043908,44233,6877337,0.0010501000000000002,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,0.003,105,0.8630510517658823,0.5055600980030657,0.8000547557521641,0.3574909537628166,0.06299629601371814,0.013441910708447772,0.0040296560480656595,0.013406575882506504,92433,6877337,0.0031501,False,False,False,True,True
same_asset_target_free_conservative,1.0,16.0,simWind_test.mat,0.01,105,0.8979200974464615,0.677697574640705,0.8444455470946568,0.2202225228057565,0.053474550351804706,0.03244399232127219,0.0117727087327269,0.03241462004537092,223104,6877337,0.0105001,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,1e-05,210,0.6148142530083403,0.12159898094895295,0.5102623905974354,0.4932152720593873,0.10455186241090486,0.0008784540158911712,4.0789765138511033e-05,0.0008301025008071062,12081,13754674,1.0600000000000002e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,3e-05,210,0.6565506858929474,0.1683596570954903,0.5610536679146784,0.4881910287974571,0.09549701797826904,0.0011454542112647327,8.81948571719326e-05,0.0011016108208633116,15753,13754674,3.16e-05,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,0.0001,210,0.7142893835548324,0.2294593583535087,0.6310924225408134,0.4848300252013237,0.08319696101401897,0.0018472737558930807,0.00024829334936168863,0.0018095379985008564,25405,13754674,0.00010510000000000001,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,0.0003,210,0.7617185292416593,0.2945886820418752,0.6884616151538321,0.46712984719978407,0.0732569140878272,0.003184304534363024,0.0005590392832661693,0.0031507133364180495,43793,13754674,0.00031509999999999996,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,0.001,210,0.8139309157481357,0.3797036559475925,0.7507174783795032,0.4342272598005432,0.0632134373686325,0.006616873868960487,0.0015333025022732513,0.006588445223172415,91001,13754674,0.0010501000000000002,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,0.003,210,0.8602114616856721,0.4852970262338184,0.8047380295962294,0.3749144354518537,0.055473432089442665,0.013745857076425233,0.004035918314185886,0.013721064141986764,189047,13754674,0.0031501,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,combined,0.01,210,0.8974640500814346,0.6581362441958765,0.8500215785612514,0.23932780588555813,0.047442471520183216,0.033268894656308674,0.01186898320840281,0.03324795554905062,457555,13754674,0.0105001,False,False,False,True,True
same_asset_target_free_conservative,1.0,64.0,simMed_test.mat,1e-05,105,0.6036415438853454,0.10756648816697639,0.5058578438401101,0.496075055718369,0.09778370004523529,0.0009033941090422286,3.722715648196352e-05,0.0008641310647307332,6212,6877337,1.0600000000000002e-05,False,False,False,True,True
