asset,image_index,component,seconds,milliseconds,scope,target_pixels,background_pixels,shape
simWind_test.mat,101,tpsscs_gate_and_enhanced_score_after_residual,0.012396299993270077,12.396299993270077,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,tpsscs_total_forward_materialized,0.14342199999373406,143.42199999373406,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,finished_detector_thresholds_7pfa,0.002969699999084696,2.969699999084696,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,raw_residual_hgb_feature_cube,0.02252250000310596,22.52250000310596,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,101,raw_residual_hgb_predict_proba,0.08969799999613315,89.69799999613315,per_frame,51.0,65485.0,6x64x1024
simWind_test.mat,127,raw_score_numpy,0.003720599997905083,3.720599997905083,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,numpy_rank30_residual_score,0.6600936000031652,660.0936000031652,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,tpsscs_low_rank_torch,0.12397220000275411,123.97220000275411,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,tpsscs_gate_and_enhanced_score_after_residual,0.010602499998640269,10.602499998640269,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,tpsscs_total_forward_materialized,0.1265127999940887,126.51279999408871,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,finished_detector_thresholds_7pfa,0.004167499995674007,4.167499995674007,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,raw_residual_hgb_feature_cube,0.025225800010957755,25.225800010957755,per_frame,33.0,65503.0,6x64x1024
simWind_test.mat,127,raw_residual_hgb_predict_proba,0.08564550000301097,85.64550000301097,per_frame,33.0,65503.0,6x64x1024
