pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,train_asset,test_asset
0.003,0.7697229069475375,1.0,0.0029918639617774116,25,65511,196,196,221,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,104,simWind_test.mat#104,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.38878058542485866,1.0,0.009998320892674512,25,65511,655,655,680,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,104,simWind_test.mat#104,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9990325263887619,0.7307692307692307,0.0,26,65510,0,0,19,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9987786881354866,0.7692307692307693,1.5264845061822624e-05,26,65510,1,1,21,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9940556494395412,0.9230769230769231,9.158907037093573e-05,26,65510,6,6,30,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9734566287309574,0.9230769230769231,0.00029003205617462985,26,65510,19,19,43,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8926585950981909,1.0,0.0009922149290184704,26,65510,65,65,91,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7352787597749032,1.0,0.002991909632117234,26,65510,196,196,222,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.30249126919656993,1.0,0.009998473515493819,26,65510,655,655,681,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,105,simWind_test.mat#105,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997478346718913,0.08163265306122448,0.0,49,65487,0,0,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999652945325776,0.20408163265306123,1.5270206300487118e-05,49,65487,1,1,11,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9984125204062609,0.5102040816326531,9.162123780292272e-05,49,65487,6,6,31,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9933373164722891,0.6326530612244898,0.0002901339197092553,49,65487,19,19,50,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9492447018985557,0.8367346938775511,0.0009925634095316628,49,65487,65,65,106,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7024799544672925,0.9591836734693877,0.0029929604348954753,49,65487,196,196,243,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.264144474725136,0.9591836734693877,0.009986714920518577,49,65487,654,654,701,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,107,simWind_test.mat#107,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.999599593476275,0.2,0.0,25,65511,0,0,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995332727050859,0.2,1.526461204988475e-05,25,65511,1,1,6,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9976642923788454,0.56,9.158767229930851e-05,25,65511,6,6,20,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9853220765916653,0.8,0.0002900276289478103,25,65511,19,19,39,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9511646295554115,0.88,0.0009921997832425089,25,65511,65,65,87,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8155134833316755,0.88,0.0029918639617774116,25,65511,196,196,218,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.46734665095267935,0.92,0.009998320892674512,25,65511,655,655,678,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,108,simWind_test.mat#108,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997755970385308,0.2857142857142857,0.0,63,65473,0,0,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997432528128379,0.36507936507936506,1.5273471507338904e-05,63,65473,1,1,24,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9993767434721245,0.7777777777777778,9.164082904403341e-05,63,65473,6,6,55,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9977013280679286,0.8571428571428571,0.00029019595863943913,63,65473,19,19,73,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9643842141137627,0.9523809523809523,0.0009927756479770288,63,65473,65,65,125,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8055428997883757,1.0,0.002993600415438425,63,65473,196,196,259,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5268803539752923,1.0,0.009988850365799643,63,65473,654,654,717,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,110,simWind_test.mat#110,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9993430190718098,0.11627906976744186,0.0,43,65493,0,0,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9986495360208376,0.3023255813953488,1.526880735345762e-05,43,65493,1,1,14,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9967087123518185,0.4186046511627907,9.161284412074573e-05,43,65493,6,6,24,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9858518650583962,0.5813953488372093,0.0002901073397156948,43,65493,19,19,44,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9237440159210418,0.627906976744186,0.0009924724779747454,43,65493,65,65,92,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7598045820317222,0.7209302325581395,0.0029926862412776936,43,65493,196,196,227,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3073668366747759,0.8604651162790697,0.009985800009161284,43,65493,654,654,691,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,111,simWind_test.mat#111,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997824755291892,0.23404255319148937,0.0,47,65489,0,0,11,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9996826784867728,0.5319148936170213,1.5269739956328543e-05,47,65489,1,1,26,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9991357397961104,0.8297872340425532,9.161843973797126e-05,47,65489,6,6,45,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.996896787510837,0.8723404255319149,0.00029012505917024235,47,65489,19,19,60,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9621581169415302,0.9787234042553191,0.0009925330971613554,47,65489,65,65,111,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8536434431413702,0.9787234042553191,0.0029928690314403946,47,65489,196,196,242,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5743531873334661,1.0,0.009986409931438867,47,65489,654,654,701,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,112,simWind_test.mat#112,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997930856319284,0.07142857142857142,0.0,14,65522,0,0,1,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997844261495284,0.14285714285714285,1.5262049387991818e-05,14,65522,1,1,3,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9965867622915986,0.7857142857142857,9.157229632795092e-05,14,65522,6,6,17,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9810749118233637,0.9285714285714286,0.00028997893837184456,14,65522,19,19,32,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8948383340460425,1.0,0.0009920332102194684,14,65522,65,65,79,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7058955155260559,1.0,0.0029913616800463965,14,65522,196,196,210,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.3544384786826923,1.0,0.009996642349134641,14,65522,655,655,669,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,113,simWind_test.mat#113,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996390519324582,0.25,0.0,36,65500,0,0,9,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995430911018539,0.3333333333333333,1.5267175572519083e-05,36,65500,1,1,13,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9977891787072284,0.6388888888888888,9.16030534351145e-05,36,65500,6,6,29,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9954426609266407,0.6666666666666666,0.0002900763358778626,36,65500,19,19,43,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9509377964721142,0.8333333333333334,0.0009923664122137405,36,65500,65,65,95,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7777613682896943,0.8611111111111112,0.0029923664122137403,36,65500,196,196,227,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.4039526938244577,0.9444444444444444,0.01,36,65500,655,655,689,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,114,simWind_test.mat#114,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.998445682272018,0.22727272727272727,0.0,22,65514,0,0,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9963476738281347,0.2727272727272727,1.5263913056751228e-05,22,65514,1,1,7,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9919713123309977,0.36363636363636365,9.158347834050737e-05,22,65514,6,6,14,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9423646420586456,0.5,0.00029001434807827335,22,65514,19,19,30,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.8494494383125619,0.5909090909090909,0.0009921543486888298,22,65514,65,65,78,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.6246512769627572,0.7272727272727273,0.002991726959123241,22,65514,196,196,212,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.27375248057923046,0.8181818181818182,0.009997863052172054,22,65514,655,655,673,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,115,simWind_test.mat#115,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996028122195776,0.14814814814814814,0.0,27,65509,0,0,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9995914470217511,0.14814814814814814,1.5265078080874384e-05,27,65509,1,1,5,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9985470001640745,0.4444444444444444,9.15904684852463e-05,27,65509,6,6,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9950103350067826,0.5555555555555556,0.0002900364835366133,27,65509,19,19,34,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.968607040519068,0.6666666666666666,0.000992230075256835,27,65509,65,65,83,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.854443081109354,0.8888888888888888,0.002991955303851379,27,65509,196,196,220,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5480657308858428,0.9629629629629629,0.00999862614297272,27,65509,655,655,681,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,116,simWind_test.mat#116,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996498011329934,0.48214285714285715,0.0,56,65480,0,0,27,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9994507425125558,0.6428571428571429,1.5271838729383018e-05,56,65480,1,1,37,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9990859548326688,0.7857142857142857,9.163103237629811e-05,56,65480,6,6,50,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9946316962061698,0.9107142857142857,0.00029016493585827736,56,65480,19,19,70,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9039010874010226,1.0,0.0009926695174098962,56,65480,65,65,121,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.737200740004487,1.0,0.0029932803909590716,56,65480,196,196,252,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.4576681941968015,1.0,0.009987782529016494,56,65480,654,654,710,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,117,simWind_test.mat#117,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9996553933190051,0.14035087719298245,0.0,57,65479,0,0,8,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.999543095411449,0.21052631578947367,1.5272071962003084e-05,57,65479,1,1,13,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9990953628353119,0.3508771929824561,9.163243177201851e-05,57,65479,6,6,26,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9916099090240198,0.5964912280701754,0.0002901693672780586,57,65479,19,19,53,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9515656636232707,0.7719298245614035,0.0009926846775302005,57,65479,65,65,109,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.7837704338071496,0.8947368421052632,0.0029933261045526046,57,65479,196,196,247,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.42536612679468455,0.9473684210526315,0.009987935063150018,57,65479,654,654,708,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,118,simWind_test.mat#118,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9997515783306982,0.40540540540540543,0.0,37,65499,0,0,15,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9997298703889125,0.4594594594594595,1.5267408662727676e-05,37,65499,1,1,18,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0001,0.9991570789476508,0.8918918918918919,9.160445197636606e-05,37,65499,6,6,39,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.0003,0.9954165583637029,0.9459459459459459,0.00029008076459182585,37,65499,19,19,54,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.001,0.9674259090425431,1.0,0.0009923815630772988,37,65499,65,65,102,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.003,0.8342316959087586,1.0,0.0029924120978946245,37,65499,196,196,233,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
0.01,0.5689940481990853,1.0,0.009984885265423899,37,65499,654,654,691,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,121,simWind_test.mat#121,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
1e-05,0.9977277565180072,0.2,0.0,15,65521,0,0,3,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,122,simWind_test.mat#122,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
3e-05,0.9965901810639125,0.2,1.5262282321698386e-05,15,65521,1,1,4,loso_supervised_raw_residual_hgb_conservative_topk_strict_gt,simWind_test.mat,122,simWind_test.mat#122,loso_supervised_raw_residual_hgb,learned_raw_residual_feature_ensemble,simMed_test.mat,simWind_test.mat
