asset,item_id,image_index,target_count,method,log_pfa_auc_pd,pfa_points
simWind_test.mat,simWind_test.mat#38,38,43,raw,0.34762155952872137,7
simWind_test.mat,simWind_test.mat#38,38,43,tpsscs_finished_detector,0.572427761079109,7
simWind_test.mat,simWind_test.mat#38,38,43,tpsscs_trainable_gate,0.5052190448657848,7
simWind_test.mat,simWind_test.mat#39,39,36,low_rank_residual_k30,0.4910739288518909,7
simWind_test.mat,simWind_test.mat#39,39,36,raw,0.2686398663955915,7
simWind_test.mat,simWind_test.mat#39,39,36,tpsscs_finished_detector,0.5025420828089264,7
simWind_test.mat,simWind_test.mat#39,39,36,tpsscs_trainable_gate,0.5450561104119017,7
simWind_test.mat,simWind_test.mat#40,40,28,low_rank_residual_k30,0.500700750729578,7
simWind_test.mat,simWind_test.mat#40,40,28,raw,0.34714465734479,7
simWind_test.mat,simWind_test.mat#40,40,28,tpsscs_finished_detector,0.5653598431600422,7
simWind_test.mat,simWind_test.mat#40,40,28,tpsscs_trainable_gate,0.5832169860171851,7
simWind_test.mat,simWind_test.mat#41,41,55,low_rank_residual_k30,0.5001588554027137,7
simWind_test.mat,simWind_test.mat#41,41,55,raw,0.24133516626621043,7
simWind_test.mat,simWind_test.mat#41,41,55,tpsscs_finished_detector,0.5288774046594399,7
simWind_test.mat,simWind_test.mat#41,41,55,tpsscs_trainable_gate,0.500574832589629,7
simWind_test.mat,simWind_test.mat#42,42,31,low_rank_residual_k30,0.4919533999793948,7
simWind_test.mat,simWind_test.mat#42,42,31,raw,0.3598639578512173,7
simWind_test.mat,simWind_test.mat#42,42,31,tpsscs_finished_detector,0.5938579296000362,7
simWind_test.mat,simWind_test.mat#42,42,31,tpsscs_trainable_gate,0.6135361619492963,7
simWind_test.mat,simWind_test.mat#43,43,49,low_rank_residual_k30,0.5807214960849346,7
simWind_test.mat,simWind_test.mat#43,43,49,raw,0.44853534802943135,7
simWind_test.mat,simWind_test.mat#43,43,49,tpsscs_finished_detector,0.6076211049926852,7
simWind_test.mat,simWind_test.mat#43,43,49,tpsscs_trainable_gate,0.54199494413392,7
simWind_test.mat,simWind_test.mat#44,44,38,low_rank_residual_k30,0.5445766825137272,7
simWind_test.mat,simWind_test.mat#44,44,38,raw,0.2649641114695002,7
simWind_test.mat,simWind_test.mat#44,44,38,tpsscs_finished_detector,0.6387745827537256,7
simWind_test.mat,simWind_test.mat#44,44,38,tpsscs_trainable_gate,0.5999029707874187,7
simWind_test.mat,simWind_test.mat#45,45,35,low_rank_residual_k30,0.45521355893947035,7
simWind_test.mat,simWind_test.mat#45,45,35,raw,0.42869624353070357,7
simWind_test.mat,simWind_test.mat#45,45,35,tpsscs_finished_detector,0.5667914816259417,7
simWind_test.mat,simWind_test.mat#45,45,35,tpsscs_trainable_gate,0.6270779159924292,7
simWind_test.mat,simWind_test.mat#46,46,51,low_rank_residual_k30,0.39685630247220205,7
simWind_test.mat,simWind_test.mat#46,46,51,raw,0.29168300194199714,7
simWind_test.mat,simWind_test.mat#46,46,51,tpsscs_finished_detector,0.40495146997128595,7
simWind_test.mat,simWind_test.mat#46,46,51,tpsscs_trainable_gate,0.4149049258227914,7
simWind_test.mat,simWind_test.mat#47,47,28,low_rank_residual_k30,0.5472303342876571,7
simWind_test.mat,simWind_test.mat#47,47,28,raw,0.3360569934857544,7
simWind_test.mat,simWind_test.mat#47,47,28,tpsscs_finished_detector,0.5560227227086075,7
simWind_test.mat,simWind_test.mat#47,47,28,tpsscs_trainable_gate,0.5477750663181414,7
simWind_test.mat,simWind_test.mat#48,48,25,low_rank_residual_k30,0.5957737328299026,7
simWind_test.mat,simWind_test.mat#48,48,25,raw,0.22562120786136708,7
simWind_test.mat,simWind_test.mat#48,48,25,tpsscs_finished_detector,0.5957737328299026,7
simWind_test.mat,simWind_test.mat#48,48,25,tpsscs_trainable_gate,0.5297171660373784,7
simWind_test.mat,simWind_test.mat#49,49,33,low_rank_residual_k30,0.46190694396771087,7
simWind_test.mat,simWind_test.mat#49,49,33,raw,0.2721663569180088,7
simWind_test.mat,simWind_test.mat#49,49,33,tpsscs_finished_detector,0.4693671523248808,7
simWind_test.mat,simWind_test.mat#49,49,33,tpsscs_trainable_gate,0.43734771402671097,7
simWind_test.mat,simWind_test.mat#50,50,25,low_rank_residual_k30,0.6297171660373784,7
simWind_test.mat,simWind_test.mat#50,50,25,raw,0.1316777746538914,7
simWind_test.mat,simWind_test.mat#50,50,25,tpsscs_finished_detector,0.6462313077355094,7
simWind_test.mat,simWind_test.mat#50,50,25,tpsscs_trainable_gate,0.5903272659115206,7
simWind_test.mat,simWind_test.mat#51,51,16,low_rank_residual_k30,0.5232165359667018,7
simWind_test.mat,simWind_test.mat#51,51,16,raw,0.25190656210669476,7
simWind_test.mat,simWind_test.mat#51,51,16,tpsscs_finished_detector,0.5232165359667018,7
simWind_test.mat,simWind_test.mat#51,51,16,tpsscs_trainable_gate,0.5554198170200492,7
simWind_test.mat,simWind_test.mat#52,52,59,low_rank_residual_k30,0.47177023952636965,7
simWind_test.mat,simWind_test.mat#52,52,59,raw,0.38028547604162855,7
simWind_test.mat,simWind_test.mat#52,52,59,tpsscs_finished_detector,0.4887193920687425,7
simWind_test.mat,simWind_test.mat#52,52,59,tpsscs_trainable_gate,0.5037484949894339,7
simWind_test.mat,simWind_test.mat#53,53,49,low_rank_residual_k30,0.49453153423786783,7
simWind_test.mat,simWind_test.mat#53,53,49,raw,0.18004998693988572,7
simWind_test.mat,simWind_test.mat#53,53,49,tpsscs_finished_detector,0.5335693616348736,7
simWind_test.mat,simWind_test.mat#53,53,49,tpsscs_trainable_gate,0.4880400885954235,7
simWind_test.mat,simWind_test.mat#54,54,36,low_rank_residual_k30,0.48950055485634625,7
simWind_test.mat,simWind_test.mat#54,54,36,raw,0.41699985477781687,7
simWind_test.mat,simWind_test.mat#54,54,36,tpsscs_finished_detector,0.5309553812889357,7
simWind_test.mat,simWind_test.mat#54,54,36,tpsscs_trainable_gate,0.5820931474489388,7
simWind_test.mat,simWind_test.mat#55,55,24,low_rank_residual_k30,0.31109322006003043,7
simWind_test.mat,simWind_test.mat#55,55,24,raw,0.3355576557911439,7
simWind_test.mat,simWind_test.mat#55,55,24,tpsscs_finished_detector,0.35275988672669717,7
simWind_test.mat,simWind_test.mat#55,55,24,tpsscs_trainable_gate,0.5517887146222691,7
simWind_test.mat,simWind_test.mat#56,56,19,low_rank_residual_k30,0.5504532122638922,7
simWind_test.mat,simWind_test.mat#56,56,19,raw,0.22090377159862015,7
simWind_test.mat,simWind_test.mat#56,56,19,tpsscs_finished_detector,0.5721823460772225,7
simWind_test.mat,simWind_test.mat#56,56,19,tpsscs_trainable_gate,0.5867450760505766,7
simWind_test.mat,simWind_test.mat#59,59,39,low_rank_residual_k30,0.6223957472985019,7
simWind_test.mat,simWind_test.mat#59,59,39,raw,0.530417633002432,7
simWind_test.mat,simWind_test.mat#59,59,39,tpsscs_finished_detector,0.709318177995244,7
simWind_test.mat,simWind_test.mat#59,59,39,tpsscs_trainable_gate,0.6305516661825986,7
simWind_test.mat,simWind_test.mat#61,61,51,low_rank_residual_k30,0.4855401994384832,7
simWind_test.mat,simWind_test.mat#61,61,51,raw,0.27816250366852646,7
simWind_test.mat,simWind_test.mat#61,61,51,tpsscs_finished_detector,0.5490413882102445,7
simWind_test.mat,simWind_test.mat#61,61,51,tpsscs_trainable_gate,0.49036739308135796,7
simWind_test.mat,simWind_test.mat#62,62,26,low_rank_residual_k30,0.4669434690974683,7
simWind_test.mat,simWind_test.mat#62,62,26,raw,0.2523465379774705,7
simWind_test.mat,simWind_test.mat#62,62,26,tpsscs_finished_detector,0.4669434690974683,7
simWind_test.mat,simWind_test.mat#62,62,26,tpsscs_trainable_gate,0.48005729916516504,7
simWind_test.mat,simWind_test.mat#63,63,58,low_rank_residual_k30,0.46031521481200444,7
simWind_test.mat,simWind_test.mat#63,63,58,raw,0.3804375605342907,7
simWind_test.mat,simWind_test.mat#63,63,58,tpsscs_finished_detector,0.5921046617324585,7
simWind_test.mat,simWind_test.mat#63,63,58,tpsscs_trainable_gate,0.5190260302262545,7
simWind_test.mat,simWind_test.mat#64,64,16,low_rank_residual_k30,0.5019065621066948,7
simWind_test.mat,simWind_test.mat#64,64,16,raw,0.2469365490366983,7
simWind_test.mat,simWind_test.mat#64,64,16,tpsscs_finished_detector,0.5644065621066948,7
simWind_test.mat,simWind_test.mat#64,64,16,tpsscs_trainable_gate,0.5757765098267088,7
simWind_test.mat,simWind_test.mat#65,65,30,low_rank_residual_k30,0.3322079093813577,7
simWind_test.mat,simWind_test.mat#65,65,30,raw,0.4387802980604838,7
simWind_test.mat,simWind_test.mat#65,65,30,tpsscs_finished_detector,0.39887457604802434,7
simWind_test.mat,simWind_test.mat#65,65,30,tpsscs_trainable_gate,0.5784318117920506,7
simWind_test.mat,simWind_test.mat#67,67,44,low_rank_residual_k30,0.48202650982670886,7
simWind_test.mat,simWind_test.mat#67,67,44,raw,0.37329200714669736,7
simWind_test.mat,simWind_test.mat#67,67,44,tpsscs_finished_detector,0.4914095448824651,7
simWind_test.mat,simWind_test.mat#67,67,44,tpsscs_trainable_gate,0.4728167985988339,7
simWind_test.mat,simWind_test.mat#69,69,41,low_rank_residual_k30,0.4904089628774367,7
simWind_test.mat,simWind_test.mat#69,69,41,raw,0.2887244355343404,7
simWind_test.mat,simWind_test.mat#69,69,41,tpsscs_finished_detector,0.506483119419873,7
simWind_test.mat,simWind_test.mat#69,69,41,tpsscs_trainable_gate,0.5010365796514274,7
simWind_test.mat,simWind_test.mat#7,7,50,low_rank_residual_k30,0.496383832704045,7
simWind_test.mat,simWind_test.mat#7,7,50,raw,0.3625929244651049,7
simWind_test.mat,simWind_test.mat#7,7,50,tpsscs_finished_detector,0.5746409035531106,7
simWind_test.mat,simWind_test.mat#7,7,50,tpsscs_trainable_gate,0.5435080742763184,7
simWind_test.mat,simWind_test.mat#70,70,43,low_rank_residual_k30,0.49728975226671235,7
simWind_test.mat,simWind_test.mat#70,70,43,raw,0.37898402069585835,7
simWind_test.mat,simWind_test.mat#70,70,43,tpsscs_finished_detector,0.5997368986394216,7
simWind_test.mat,simWind_test.mat#70,70,43,tpsscs_trainable_gate,0.5847650865141581,7
simWind_test.mat,simWind_test.mat#71,71,27,low_rank_residual_k30,0.41023194386177003,7
simWind_test.mat,simWind_test.mat#71,71,27,raw,0.32030209055410946,7
simWind_test.mat,simWind_test.mat#71,71,27,tpsscs_finished_detector,0.4193499762983111,7
simWind_test.mat,simWind_test.mat#71,71,27,tpsscs_trainable_gate,0.4287504623802885,7
simWind_test.mat,simWind_test.mat#72,72,37,low_rank_residual_k30,0.5640055905571643,7
simWind_test.mat,simWind_test.mat#72,72,37,raw,0.5163991210263489,7
simWind_test.mat,simWind_test.mat#72,72,37,tpsscs_finished_detector,0.6554204161989524,7
simWind_test.mat,simWind_test.mat#72,72,37,tpsscs_trainable_gate,0.6487667168533684,7
simWind_test.mat,simWind_test.mat#74,74,35,low_rank_residual_k30,0.5533773385890022,7
simWind_test.mat,simWind_test.mat#74,74,35,raw,0.36700937443813536,7
simWind_test.mat,simWind_test.mat#74,74,35,tpsscs_finished_detector,0.5960165886339513,7
simWind_test.mat,simWind_test.mat#74,74,35,tpsscs_trainable_gate,0.5794588683733816,7
simWind_test.mat,simWind_test.mat#75,75,60,low_rank_residual_k30,0.4822807181076015,7
simWind_test.mat,simWind_test.mat#75,75,60,raw,0.3709153987155977,7
simWind_test.mat,simWind_test.mat#75,75,60,tpsscs_finished_detector,0.5168122841191541,7
simWind_test.mat,simWind_test.mat#75,75,60,tpsscs_trainable_gate,0.5494558013360534,7
simWind_test.mat,simWind_test.mat#76,76,27,low_rank_residual_k30,0.5833539036800458,7
simWind_test.mat,simWind_test.mat#76,76,27,raw,0.3294201229906506,7
simWind_test.mat,simWind_test.mat#76,76,27,tpsscs_finished_detector,0.6289440658627514,7
simWind_test.mat,simWind_test.mat#76,76,27,tpsscs_trainable_gate,0.5548699917886775,7
simWind_test.mat,simWind_test.mat#77,77,63,low_rank_residual_k30,0.4431998506286116,7
simWind_test.mat,simWind_test.mat#77,77,63,raw,0.2376286635716723,7
simWind_test.mat,simWind_test.mat#77,77,63,tpsscs_finished_detector,0.4745827276876538,7
simWind_test.mat,simWind_test.mat#77,77,63,tpsscs_trainable_gate,0.4456032501494545,7
simWind_test.mat,simWind_test.mat#78,78,25,low_rank_residual_k30,0.5598696910059139,7
simWind_test.mat,simWind_test.mat#78,78,25,raw,0.2548585830186892,7
simWind_test.mat,simWind_test.mat#78,78,25,tpsscs_finished_detector,0.5630504993707116,7
simWind_test.mat,simWind_test.mat#78,78,25,tpsscs_trainable_gate,0.4833555493077828,7
simWind_test.mat,simWind_test.mat#79,79,26,low_rank_residual_k30,0.4635916822687482,7
simWind_test.mat,simWind_test.mat#79,79,26,raw,0.2392327079097738,7
simWind_test.mat,simWind_test.mat#79,79,26,tpsscs_finished_detector,0.5405147591918252,7
simWind_test.mat,simWind_test.mat#79,79,26,tpsscs_trainable_gate,0.5059916420533744,7
simWind_test.mat,simWind_test.mat#8,8,24,low_rank_residual_k30,0.6142887146222691,7
simWind_test.mat,simWind_test.mat#8,8,24,raw,0.3431376209378199,7
simWind_test.mat,simWind_test.mat#8,8,24,tpsscs_finished_detector,0.6348042876044867,7
simWind_test.mat,simWind_test.mat#8,8,24,tpsscs_trainable_gate,0.6040309281311603,7
simWind_test.mat,simWind_test.mat#80,80,15,low_rank_residual_k30,0.5866380409849375,7
simWind_test.mat,simWind_test.mat#80,80,15,raw,0.40254208280892634,7
simWind_test.mat,simWind_test.mat#80,80,15,tpsscs_finished_detector,0.6141616104818227,7
simWind_test.mat,simWind_test.mat#80,80,15,tpsscs_trainable_gate,0.6586060549262672,7
simWind_test.mat,simWind_test.mat#82,82,31,low_rank_residual_k30,0.46275251952692703,7
simWind_test.mat,simWind_test.mat#82,82,31,raw,0.38418051024519756,7
simWind_test.mat,simWind_test.mat#82,82,31,tpsscs_finished_detector,0.48682306390714025,7
simWind_test.mat,simWind_test.mat#82,82,31,tpsscs_trainable_gate,0.5950879696688717,7
simWind_test.mat,simWind_test.mat#84,84,40,low_rank_residual_k30,0.47407448891471454,7
simWind_test.mat,simWind_test.mat#84,84,40,raw,0.3124185568786962,7
simWind_test.mat,simWind_test.mat#84,84,40,tpsscs_finished_detector,0.6090145150547074,7
simWind_test.mat,simWind_test.mat#84,84,40,tpsscs_trainable_gate,0.588562494142713,7
simWind_test.mat,simWind_test.mat#85,85,31,low_rank_residual_k30,0.48401188785724597,7
simWind_test.mat,simWind_test.mat#85,85,31,raw,0.39493319841724056,7
simWind_test.mat,simWind_test.mat#85,85,31,tpsscs_finished_detector,0.6422450263742298,7
simWind_test.mat,simWind_test.mat#85,85,31,tpsscs_trainable_gate,0.6319843542297209,7
simWind_test.mat,simWind_test.mat#86,86,44,low_rank_residual_k30,0.5429792180885321,7
simWind_test.mat,simWind_test.mat#86,86,44,raw,0.3716580534945799,7
simWind_test.mat,simWind_test.mat#86,86,44,tpsscs_finished_detector,0.6447319738776154,7
simWind_test.mat,simWind_test.mat#86,86,44,tpsscs_trainable_gate,0.6035852786945927,7
simWind_test.mat,simWind_test.mat#87,87,47,low_rank_residual_k30,0.43216096567607387,7
simWind_test.mat,simWind_test.mat#87,87,47,raw,0.3647850791512512,7
simWind_test.mat,simWind_test.mat#87,87,47,tpsscs_finished_detector,0.4478750215773468,7
simWind_test.mat,simWind_test.mat#87,87,47,tpsscs_trainable_gate,0.4375612449146565,7
simWind_test.mat,simWind_test.mat#88,88,43,low_rank_residual_k30,0.45245007693399536,7
simWind_test.mat,simWind_test.mat#88,88,43,raw,0.255915547059875,7
simWind_test.mat,simWind_test.mat#88,88,43,tpsscs_finished_detector,0.45245007693399536,7
simWind_test.mat,simWind_test.mat#88,88,43,tpsscs_trainable_gate,0.43527424839074347,7
simWind_test.mat,simWind_test.mat#89,89,50,low_rank_residual_k30,0.5033555493077828,7
simWind_test.mat,simWind_test.mat#89,89,50,raw,0.27122019974828465,7
simWind_test.mat,simWind_test.mat#89,89,50,tpsscs_finished_detector,0.5862313077355094,7
simWind_test.mat,simWind_test.mat#89,89,50,tpsscs_trainable_gate,0.5116126201568484,7
simWind_test.mat,simWind_test.mat#9,9,23,low_rank_residual_k30,0.6148056607188772,7
simWind_test.mat,simWind_test.mat#9,9,23,raw,0.17244509919307527,7
simWind_test.mat,simWind_test.mat#9,9,23,tpsscs_finished_detector,0.6582839215884425,7
simWind_test.mat,simWind_test.mat#9,9,23,tpsscs_trainable_gate,0.60855401196295,7
simWind_test.mat,simWind_test.mat#90,90,15,low_rank_residual_k30,0.34015993029335206,7
simWind_test.mat,simWind_test.mat#90,90,15,raw,0.24596969412980027,7
simWind_test.mat,simWind_test.mat#90,90,15,tpsscs_finished_detector,0.5401599302933521,7
simWind_test.mat,simWind_test.mat#90,90,15,tpsscs_trainable_gate,0.5131447773582521,7
simWind_test.mat,simWind_test.mat#91,91,46,low_rank_residual_k30,0.47399867692062375,7
simWind_test.mat,simWind_test.mat#91,91,46,raw,0.34306653028409456,7
simWind_test.mat,simWind_test.mat#91,91,46,tpsscs_finished_detector,0.47399867692062375,7
simWind_test.mat,simWind_test.mat#91,91,46,tpsscs_trainable_gate,0.43620388067367083,7
simWind_test.mat,simWind_test.mat#92,92,61,low_rank_residual_k30,0.4446948934164441,7
simWind_test.mat,simWind_test.mat#92,92,61,raw,0.2709384798172944,7
simWind_test.mat,simWind_test.mat#92,92,61,tpsscs_finished_detector,0.5182153442876973,7
simWind_test.mat,simWind_test.mat#92,92,61,tpsscs_trainable_gate,0.4897143503965525,7
simWind_test.mat,simWind_test.mat#93,93,63,low_rank_residual_k30,0.4036383625084017,7
simWind_test.mat,simWind_test.mat#93,93,63,raw,0.2904176649193954,7
simWind_test.mat,simWind_test.mat#93,93,63,tpsscs_finished_detector,0.4442199730455383,7
simWind_test.mat,simWind_test.mat#93,93,63,tpsscs_trainable_gate,0.4523985841067059,7
simWind_test.mat,simWind_test.mat#94,94,20,low_rank_residual_k30,0.22216792680801967,7
simWind_test.mat,simWind_test.mat#94,94,20,raw,0.4392159058960254,7
simWind_test.mat,simWind_test.mat#94,94,20,tpsscs_finished_detector,0.37216792680801963,7
simWind_test.mat,simWind_test.mat#94,94,20,tpsscs_trainable_gate,0.5693358536160394,7
simWind_test.mat,simWind_test.mat#95,95,34,low_rank_residual_k30,0.46370023224161167,7
simWind_test.mat,simWind_test.mat#95,95,34,raw,0.19040775087845616,7
simWind_test.mat,simWind_test.mat#95,95,34,tpsscs_finished_detector,0.5832375178965054,7
simWind_test.mat,simWind_test.mat#95,95,34,tpsscs_trainable_gate,0.5813472910651409,7
simWind_test.mat,simWind_test.mat#97,97,60,low_rank_residual_k30,0.43941581876271546,7
simWind_test.mat,simWind_test.mat#97,97,60,raw,0.3348042876044866,7
simWind_test.mat,simWind_test.mat#97,97,60,tpsscs_finished_detector,0.45728071810760146,7
simWind_test.mat,simWind_test.mat#97,97,60,tpsscs_trainable_gate,0.444971374318271,7
simWind_test.mat,simWind_test.mat#99,99,40,low_rank_residual_k30,0.47587183793204363,7
simWind_test.mat,simWind_test.mat#99,99,40,raw,0.22037057779069058,7
simWind_test.mat,simWind_test.mat#99,99,40,tpsscs_finished_detector,0.5294665359667018,7
simWind_test.mat,simWind_test.mat#99,99,40,tpsscs_trainable_gate,0.47549052551070464,7
