asset,item_id,image_index,pfa_target,target_method,comparator,target_pd,comparator_pd,delta_pd,target_empirical_pfa,target_count,outcome
simMed_test.mat,simMed_test.mat#101,101,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2941176470588235,0.2549019607843137,0.039215686274509776,9.16240360387875e-05,51,win
simMed_test.mat,simMed_test.mat#101,101,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4509803921568627,0.4509803921568627,0.0,0.0002901427807894,51,tie
simMed_test.mat,simMed_test.mat#101,101,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6862745098039216,0.6862745098039216,0.0,0.0009925937237535,51,tie
simMed_test.mat,simMed_test.mat#101,101,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8823529411764706,0.8823529411764706,0.0,0.0029930518439337,51,tie
simMed_test.mat,simMed_test.mat#101,101,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.8823529411764706,0.8823529411764706,0.0,0.0099870199282278,51,tie
simMed_test.mat,simMed_test.mat#102,102,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2051282051282051,0.0769230769230769,0.1282051282051282,0.0,39,win
simMed_test.mat,simMed_test.mat#102,102,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2051282051282051,0.0769230769230769,0.1282051282051282,1.526787486449761e-05,39,win
simMed_test.mat,simMed_test.mat#102,102,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.358974358974359,0.282051282051282,0.07692307692307698,9.160724918698568e-05,39,win
simMed_test.mat,simMed_test.mat#102,102,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4358974358974359,0.4358974358974359,0.0,0.0002900896224254,39,tie
simMed_test.mat,simMed_test.mat#102,102,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.717948717948718,0.717948717948718,0.0,0.0009924118661923,39,tie
simMed_test.mat,simMed_test.mat#102,102,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.7948717948717948,0.7948717948717948,0.0,0.0029925034734415,39,tie
simMed_test.mat,simMed_test.mat#102,102,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.8717948717948718,0.8717948717948718,0.0,0.0099851901613814,39,tie
simMed_test.mat,simMed_test.mat#104,104,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.32,0.12,0.2,0.0,25,win
simMed_test.mat,simMed_test.mat#104,104,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.36,0.16,0.19999999999999998,1.526461204988475e-05,25,win
simMed_test.mat,simMed_test.mat#104,104,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.52,0.32,0.2,9.158767229930853e-05,25,win
simMed_test.mat,simMed_test.mat#104,104,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.72,0.52,0.19999999999999996,0.0002900276289478,25,win
simMed_test.mat,simMed_test.mat#104,104,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.8,0.6,0.20000000000000007,0.0009921997832425,25,win
simMed_test.mat,simMed_test.mat#104,104,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8,0.64,0.16000000000000003,0.0029918639617774,25,win
simMed_test.mat,simMed_test.mat#104,104,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.88,0.72,0.16000000000000003,0.0099983208926745,25,win
simMed_test.mat,simMed_test.mat#105,105,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1923076923076923,0.1153846153846153,0.076923076923077,0.0,26,win
simMed_test.mat,simMed_test.mat#105,105,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2692307692307692,0.1923076923076923,0.07692307692307693,1.5264845061822624e-05,26,win
simMed_test.mat,simMed_test.mat#105,105,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.4230769230769231,0.07692307692307693,9.158907037093572e-05,26,win
simMed_test.mat,simMed_test.mat#105,105,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.6153846153846154,0.5384615384615384,0.07692307692307698,0.0002900320561746,26,win
simMed_test.mat,simMed_test.mat#105,105,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.8076923076923077,0.7307692307692307,0.07692307692307698,0.0009922149290184,26,win
simMed_test.mat,simMed_test.mat#105,105,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8846153846153846,0.8076923076923077,0.07692307692307687,0.0029919096321172,26,win
simMed_test.mat,simMed_test.mat#105,105,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.8846153846153846,0.8461538461538461,0.038461538461538436,0.0099984735154938,26,win
simMed_test.mat,simMed_test.mat#107,107,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1224489795918367,0.0408163265306122,0.0816326530612245,0.0,49,win
simMed_test.mat,simMed_test.mat#107,107,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1428571428571428,0.0612244897959183,0.0816326530612245,1.5270206300487118e-05,49,win
simMed_test.mat,simMed_test.mat#107,107,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3061224489795918,0.2857142857142857,0.02040816326530609,9.162123780292272e-05,49,win
simMed_test.mat,simMed_test.mat#107,107,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4693877551020408,0.4489795918367347,0.02040816326530609,0.0002901339197092,49,win
simMed_test.mat,simMed_test.mat#107,107,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6530612244897959,0.6326530612244898,0.020408163265306034,0.0009925634095316,49,win
simMed_test.mat,simMed_test.mat#107,107,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.7142857142857143,0.7142857142857143,0.0,0.0029929604348954,49,tie
simMed_test.mat,simMed_test.mat#107,107,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.8571428571428571,0.8571428571428571,0.0,0.0099867149205185,49,tie
simMed_test.mat,simMed_test.mat#108,108,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.24,0.16,0.07999999999999999,0.0,25,win
simMed_test.mat,simMed_test.mat#108,108,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.28,0.2,0.08000000000000002,1.526461204988475e-05,25,win
simMed_test.mat,simMed_test.mat#108,108,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.32,0.28,0.03999999999999998,9.158767229930853e-05,25,win
simMed_test.mat,simMed_test.mat#108,108,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.64,0.6,0.040000000000000036,0.0002900276289478,25,win
simMed_test.mat,simMed_test.mat#108,108,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.68,0.68,0.0,0.0009921997832425,25,tie
simMed_test.mat,simMed_test.mat#108,108,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.92,0.92,0.0,0.0029918639617774,25,tie
simMed_test.mat,simMed_test.mat#108,108,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.92,0.92,0.0,0.0099983208926745,25,tie
simMed_test.mat,simMed_test.mat#11,11,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1379310344827586,0.1034482758620689,0.034482758620689696,0.0,58,win
simMed_test.mat,simMed_test.mat#11,11,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1896551724137931,0.1551724137931034,0.034482758620689696,1.527230520174715e-05,58,win
simMed_test.mat,simMed_test.mat#11,11,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3620689655172414,0.3275862068965517,0.03448275862068967,9.163383121048293e-05,58,win
simMed_test.mat,simMed_test.mat#11,11,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4655172413793103,0.4310344827586206,0.03448275862068967,0.0002901737988331,58,win
simMed_test.mat,simMed_test.mat#11,11,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.7068965517241379,0.6724137931034483,0.03448275862068961,0.0009926998381135,58,win
simMed_test.mat,simMed_test.mat#11,11,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8448275862068966,0.8103448275862069,0.034482758620689724,0.0029933718195424,58,win
simMed_test.mat,simMed_test.mat#11,11,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.913793103448276,0.896551724137931,0.017241379310344973,0.0099880876019426,58,win
simMed_test.mat,simMed_test.mat#110,110,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1111111111111111,0.0476190476190476,0.0634920634920635,0.0,63,win
simMed_test.mat,simMed_test.mat#110,110,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1428571428571428,0.0793650793650793,0.06349206349206349,1.5273471507338904e-05,63,win
simMed_test.mat,simMed_test.mat#110,110,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2539682539682539,0.1904761904761904,0.06349206349206349,9.16408290440334e-05,63,win
simMed_test.mat,simMed_test.mat#110,110,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4285714285714285,0.365079365079365,0.06349206349206349,0.0002901959586394,63,win
simMed_test.mat,simMed_test.mat#110,110,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6984126984126984,0.6349206349206349,0.06349206349206349,0.000992775647977,63,win
simMed_test.mat,simMed_test.mat#110,110,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.9206349206349206,0.873015873015873,0.04761904761904756,0.0029936004154384,63,win
simMed_test.mat,simMed_test.mat#110,110,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9682539682539684,0.9365079365079364,0.031746031746031966,0.0099888503657996,63,win
simMed_test.mat,simMed_test.mat#111,111,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1162790697674418,0.1162790697674418,0.0,0.0,43,tie
simMed_test.mat,simMed_test.mat#111,111,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1395348837209302,0.1395348837209302,0.0,1.526880735345762e-05,43,tie
simMed_test.mat,simMed_test.mat#111,111,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2325581395348837,0.2325581395348837,0.0,9.161284412074572e-05,43,tie
simMed_test.mat,simMed_test.mat#111,111,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4651162790697674,0.4651162790697674,0.0,0.0002901073397156,43,tie
simMed_test.mat,simMed_test.mat#111,111,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.5813953488372093,0.5813953488372093,0.0,0.0009924724779747,43,tie
simMed_test.mat,simMed_test.mat#111,111,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.6976744186046512,0.6976744186046512,0.0,0.0029926862412776,43,tie
simMed_test.mat,simMed_test.mat#111,111,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.7674418604651163,0.7674418604651163,0.0,0.0099858000091612,43,tie
simMed_test.mat,simMed_test.mat#112,112,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1276595744680851,0.1063829787234042,0.021276595744680896,0.0,47,win
simMed_test.mat,simMed_test.mat#112,112,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1489361702127659,0.1276595744680851,0.0212765957446808,1.5269739956328543e-05,47,win
simMed_test.mat,simMed_test.mat#112,112,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3829787234042553,0.3617021276595745,0.021276595744680826,9.161843973797126e-05,47,win
simMed_test.mat,simMed_test.mat#112,112,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4680851063829787,0.4468085106382978,0.021276595744680882,0.0002901250591702,47,win
simMed_test.mat,simMed_test.mat#112,112,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.7021276595744681,0.6808510638297872,0.021276595744680882,0.0009925330971613,47,win
simMed_test.mat,simMed_test.mat#112,112,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8936170212765957,0.8723404255319149,0.02127659574468077,0.0029928690314403,47,win
simMed_test.mat,simMed_test.mat#112,112,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9361702127659576,0.9148936170212766,0.021276595744680993,0.0099864099314388,47,win
simMed_test.mat,simMed_test.mat#113,113,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1428571428571428,0.0,0.1428571428571428,0.0,14,win
simMed_test.mat,simMed_test.mat#113,113,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2857142857142857,0.1428571428571428,0.1428571428571429,1.5262049387991818e-05,14,win
simMed_test.mat,simMed_test.mat#113,113,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3571428571428571,0.2142857142857142,0.1428571428571429,9.157229632795092e-05,14,win
simMed_test.mat,simMed_test.mat#113,113,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.3571428571428571,0.1428571428571429,0.0002899789383718,14,win
simMed_test.mat,simMed_test.mat#113,113,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.3571428571428571,0.1428571428571429,0.0009920332102194,14,win
simMed_test.mat,simMed_test.mat#113,113,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.3571428571428571,0.1428571428571429,0.0029913616800463,14,win
simMed_test.mat,simMed_test.mat#113,113,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.3571428571428571,0.1428571428571429,0.0099966423491346,14,win
simMed_test.mat,simMed_test.mat#114,114,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.25,0.1388888888888889,0.1111111111111111,0.0,36,win
simMed_test.mat,simMed_test.mat#114,114,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.3333333333333333,0.2777777777777778,0.055555555555555525,1.5267175572519083e-05,36,win
simMed_test.mat,simMed_test.mat#114,114,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.4166666666666667,0.4166666666666667,0.0,9.16030534351145e-05,36,tie
simMed_test.mat,simMed_test.mat#114,114,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.6111111111111112,0.6111111111111112,0.0,0.0002900763358778,36,tie
simMed_test.mat,simMed_test.mat#114,114,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.75,0.75,0.0,0.0009923664122137,36,tie
simMed_test.mat,simMed_test.mat#114,114,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.9166666666666666,0.9166666666666666,0.0,0.0029923664122137,36,tie
simMed_test.mat,simMed_test.mat#114,114,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9444444444444444,0.9444444444444444,0.0,0.01,36,tie
simMed_test.mat,simMed_test.mat#115,115,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.0909090909090909,0.0909090909090909,0.0,0.0,22,tie
simMed_test.mat,simMed_test.mat#115,115,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.0909090909090909,0.0909090909090909,0.0,1.5263913056751228e-05,22,tie
simMed_test.mat,simMed_test.mat#115,115,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.1363636363636363,0.1363636363636363,0.0,9.158347834050736e-05,22,tie
simMed_test.mat,simMed_test.mat#115,115,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.2727272727272727,0.2727272727272727,0.0,0.0002900143480782,22,tie
simMed_test.mat,simMed_test.mat#115,115,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.4545454545454545,0.4545454545454545,0.0,0.0009921543486888,22,tie
simMed_test.mat,simMed_test.mat#115,115,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.5454545454545454,0.5454545454545454,0.0,0.0029917269591232,22,tie
simMed_test.mat,simMed_test.mat#115,115,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.7272727272727273,0.7272727272727273,0.0,0.009997863052172,22,tie
simMed_test.mat,simMed_test.mat#116,116,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.037037037037037,0.0,0.037037037037037,0.0,27,win
simMed_test.mat,simMed_test.mat#116,116,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.074074074074074,0.037037037037037,0.037037037037037,1.5265078080874384e-05,27,win
simMed_test.mat,simMed_test.mat#116,116,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2222222222222222,0.1851851851851851,0.03703703703703712,9.15904684852463e-05,27,win
simMed_test.mat,simMed_test.mat#116,116,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.5185185185185185,0.5185185185185185,0.0,0.0002900364835366,27,tie
simMed_test.mat,simMed_test.mat#116,116,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.8148148148148148,0.8148148148148148,0.0,0.0009922300752568,27,tie
simMed_test.mat,simMed_test.mat#116,116,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8888888888888888,0.8888888888888888,0.0,0.0029919553038513,27,tie
simMed_test.mat,simMed_test.mat#116,116,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9629629629629628,0.9629629629629628,0.0,0.0099986261429727,27,tie
simMed_test.mat,simMed_test.mat#117,117,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.125,0.1071428571428571,0.017857142857142905,0.0,56,win
simMed_test.mat,simMed_test.mat#117,117,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.125,0.1071428571428571,0.017857142857142905,1.5271838729383018e-05,56,win
simMed_test.mat,simMed_test.mat#117,117,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2142857142857142,0.1964285714285714,0.017857142857142794,9.163103237629813e-05,56,win
simMed_test.mat,simMed_test.mat#117,117,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.3392857142857143,0.3214285714285714,0.017857142857142905,0.0002901649358582,56,win
simMed_test.mat,simMed_test.mat#117,117,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6071428571428571,0.5892857142857143,0.017857142857142794,0.0009926695174098,56,win
simMed_test.mat,simMed_test.mat#117,117,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8928571428571429,0.8928571428571429,0.0,0.002993280390959,56,tie
simMed_test.mat,simMed_test.mat#117,117,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9464285714285714,0.9464285714285714,0.0,0.0099877825290164,56,tie
simMed_test.mat,simMed_test.mat#118,118,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1052631578947368,0.087719298245614,0.017543859649122792,0.0,57,win
simMed_test.mat,simMed_test.mat#118,118,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1052631578947368,0.087719298245614,0.017543859649122792,1.5272071962003084e-05,57,win
simMed_test.mat,simMed_test.mat#118,118,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2280701754385964,0.2105263157894736,0.017543859649122806,9.163243177201852e-05,57,win
simMed_test.mat,simMed_test.mat#118,118,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4035087719298245,0.3859649122807017,0.017543859649122806,0.000290169367278,57,win
simMed_test.mat,simMed_test.mat#118,118,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6491228070175439,0.6491228070175439,0.0,0.0009926846775302,57,tie
simMed_test.mat,simMed_test.mat#118,118,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.7894736842105263,0.7894736842105263,0.0,0.0029933261045526,57,tie
simMed_test.mat,simMed_test.mat#118,118,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.912280701754386,0.912280701754386,0.0,0.00998793506315,57,tie
simMed_test.mat,simMed_test.mat#12,12,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1578947368421052,0.0350877192982456,0.1228070175438596,0.0,57,win
simMed_test.mat,simMed_test.mat#12,12,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1578947368421052,0.0350877192982456,0.1228070175438596,1.5272071962003084e-05,57,win
simMed_test.mat,simMed_test.mat#12,12,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3157894736842105,0.2280701754385964,0.08771929824561411,9.163243177201852e-05,57,win
simMed_test.mat,simMed_test.mat#12,12,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4561403508771929,0.3859649122807017,0.07017543859649122,0.000290169367278,57,win
simMed_test.mat,simMed_test.mat#12,12,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6140350877192983,0.6140350877192983,0.0,0.0009926846775302,57,tie
simMed_test.mat,simMed_test.mat#12,12,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.7719298245614035,0.7719298245614035,0.0,0.0029933261045526,57,tie
simMed_test.mat,simMed_test.mat#12,12,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.8596491228070176,0.8596491228070176,0.0,0.00998793506315,57,tie
simMed_test.mat,simMed_test.mat#121,121,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1081081081081081,0.081081081081081,0.027027027027027098,0.0,37,win
simMed_test.mat,simMed_test.mat#121,121,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1621621621621621,0.1351351351351351,0.027027027027027,1.5267408662727676e-05,37,win
simMed_test.mat,simMed_test.mat#121,121,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.2972972972972973,0.2702702702702703,0.02702702702702703,9.160445197636606e-05,37,win
simMed_test.mat,simMed_test.mat#121,121,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.5675675675675675,0.5405405405405406,0.027027027027026973,0.0002900807645918,37,win
simMed_test.mat,simMed_test.mat#121,121,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.7567567567567568,0.7297297297297297,0.027027027027027084,0.0009923815630772,37,win
simMed_test.mat,simMed_test.mat#121,121,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.8918918918918919,0.8648648648648649,0.027027027027026973,0.0029924120978946,37,win
simMed_test.mat,simMed_test.mat#121,121,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.918918918918919,0.8918918918918919,0.027027027027027084,0.0099848852654238,37,win
simMed_test.mat,simMed_test.mat#122,122,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1333333333333333,0.0666666666666666,0.06666666666666671,0.0,15,win
simMed_test.mat,simMed_test.mat#122,122,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2,0.1333333333333333,0.06666666666666671,1.5262282321698386e-05,15,win
simMed_test.mat,simMed_test.mat#122,122,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3333333333333333,0.2666666666666666,0.06666666666666671,9.157369393019031e-05,15,win
simMed_test.mat,simMed_test.mat#122,122,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.4,0.3333333333333333,0.06666666666666671,0.0002899833641122,15,win
simMed_test.mat,simMed_test.mat#122,122,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.5333333333333333,0.4666666666666667,0.06666666666666665,0.0009920483509103,15,win
simMed_test.mat,simMed_test.mat#122,122,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.6666666666666666,0.6,0.06666666666666665,0.0029914073350528,15,win
simMed_test.mat,simMed_test.mat#122,122,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.6666666666666666,0.6,0.06666666666666665,0.0099967949207124,15,win
simMed_test.mat,simMed_test.mat#123,123,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1428571428571428,0.0952380952380952,0.04761904761904759,0.0,42,win
simMed_test.mat,simMed_test.mat#123,123,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1428571428571428,0.0952380952380952,0.04761904761904759,1.5268574220539285e-05,42,win
simMed_test.mat,simMed_test.mat#123,123,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3809523809523809,0.3333333333333333,0.04761904761904756,9.161144532323573e-05,42,win
simMed_test.mat,simMed_test.mat#123,123,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.5476190476190477,0.5,0.04761904761904767,0.0002901029101902,42,win
simMed_test.mat,simMed_test.mat#123,123,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.7380952380952381,0.6904761904761905,0.04761904761904767,0.000992457324335,42,win
simMed_test.mat,simMed_test.mat#123,123,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.9047619047619048,0.8809523809523809,0.023809523809523836,0.0029926405472257,42,win
simMed_test.mat,simMed_test.mat#123,123,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9761904761904762,0.9523809523809524,0.023809523809523725,0.0099856475402326,42,win
simMed_test.mat,simMed_test.mat#124,124,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.0,0.0,0.0,0.0,25,tie
simMed_test.mat,simMed_test.mat#124,124,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2,0.2,0.0,1.526461204988475e-05,25,tie
simMed_test.mat,simMed_test.mat#124,124,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.32,0.32,0.0,9.158767229930853e-05,25,tie
simMed_test.mat,simMed_test.mat#124,124,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.44,0.44,0.0,0.0002900276289478,25,tie
simMed_test.mat,simMed_test.mat#124,124,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.52,0.52,0.0,0.0009921997832425,25,tie
simMed_test.mat,simMed_test.mat#124,124,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.56,0.56,0.0,0.0029918639617774,25,tie
simMed_test.mat,simMed_test.mat#124,124,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.6,0.6,0.0,0.0099983208926745,25,tie
simMed_test.mat,simMed_test.mat#125,125,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.288135593220339,0.1864406779661017,0.1016949152542373,0.0,59,win
simMed_test.mat,simMed_test.mat#125,125,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.288135593220339,0.1864406779661017,0.1016949152542373,1.5272538448615544e-05,59,win
simMed_test.mat,simMed_test.mat#125,125,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.3559322033898305,0.2542372881355932,0.1016949152542373,9.163523069169329e-05,59,win
simMed_test.mat,simMed_test.mat#125,125,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.423728813559322,0.3728813559322034,0.05084745762711862,0.0002901782305236,59,win
simMed_test.mat,simMed_test.mat#125,125,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6101694915254238,0.6101694915254238,0.0,0.00099271499916,59,tie
simMed_test.mat,simMed_test.mat#125,125,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.7796610169491526,0.7796610169491526,0.0,0.0029934175359286,59,tie
simMed_test.mat,simMed_test.mat#125,125,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.9661016949152542,0.9661016949152542,0.0,0.0099882401453945,59,tie
simMed_test.mat,simMed_test.mat#126,126,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.1923076923076923,0.1153846153846153,0.076923076923077,0.0,26,win
simMed_test.mat,simMed_test.mat#126,126,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2692307692307692,0.1923076923076923,0.07692307692307693,1.5264845061822624e-05,26,win
simMed_test.mat,simMed_test.mat#126,126,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.5,0.4230769230769231,0.07692307692307693,9.158907037093572e-05,26,win
simMed_test.mat,simMed_test.mat#126,126,0.0003,tpsscs_finished_detector,low_rank_residual_k30,0.5384615384615384,0.4615384615384615,0.07692307692307693,0.0002900320561746,26,win
simMed_test.mat,simMed_test.mat#126,126,0.001,tpsscs_finished_detector,low_rank_residual_k30,0.6153846153846154,0.5769230769230769,0.03846153846153855,0.0009922149290184,26,win
simMed_test.mat,simMed_test.mat#126,126,0.003,tpsscs_finished_detector,low_rank_residual_k30,0.6923076923076923,0.6538461538461539,0.038461538461538436,0.0029919096321172,26,win
simMed_test.mat,simMed_test.mat#126,126,0.01,tpsscs_finished_detector,low_rank_residual_k30,0.7692307692307693,0.7692307692307693,0.0,0.0099984735154938,26,tie
simMed_test.mat,simMed_test.mat#127,127,1e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2121212121212121,0.0606060606060606,0.1515151515151515,0.0,33,win
simMed_test.mat,simMed_test.mat#127,127,3e-05,tpsscs_finished_detector,low_rank_residual_k30,0.2424242424242424,0.0909090909090909,0.1515151515151515,1.5266476344594905e-05,33,win
simMed_test.mat,simMed_test.mat#127,127,0.0001,tpsscs_finished_detector,low_rank_residual_k30,0.4545454545454545,0.3333333333333333,0.12121212121212116,9.159885806756944e-05,33,win
