calibration_mode,residual_safety_factor,gate_margin_scale,asset,pfa_target,method,pd_mean,empirical_pfa_mean,empirical_pfa_max,false_alarms_total,background_count_total,n_items
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0001,tpsscs_finished_detector,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0003,low_rank_residual_k30,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0003,raw,0.06353575246875087,9.961161586477536e-06,9.162263689948997e-05,137,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.0003,tpsscs_finished_detector,0.41846706759468344,0.0005251444269687086,0.0031004200076365025,7222,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.001,low_rank_residual_k30,0.42205691892953273,0.0005350332784699751,0.003161512027491409,7358,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.001,raw,0.0656630799637862,1.0979082111795175e-05,0.00012212062464699507,151,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.001,tpsscs_finished_detector,0.42205691892953273,0.0005350332784699751,0.003161512027491409,7358,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.003,low_rank_residual_k30,0.4546006982513275,0.0006263615948425524,0.00352763312615488,8614,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.003,raw,0.08240637261303958,1.606880909289988e-05,0.00021378615276547658,221,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.003,tpsscs_finished_detector,0.4546006982513275,0.0006263615948425524,0.00352763312615488,8614,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.01,low_rank_residual_k30,0.513331233955522,0.0008391188176972804,0.005222490303270928,11540,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.01,raw,0.12220554283184845,4.544282647510391e-05,0.0004428427450142015,625,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,combined,0.01,tpsscs_finished_detector,0.513331233955522,0.0008391188176972804,0.005222490303270928,11540,13754674,210
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,1e-05,low_rank_residual_k30,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,1e-05,raw,0.07447260513022674,1.410569662319166e-05,9.162263689948997e-05,97,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,1e-05,tpsscs_finished_detector,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,3e-05,low_rank_residual_k30,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,3e-05,raw,0.07447260513022674,1.410569662319166e-05,9.162263689948997e-05,97,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,3e-05,tpsscs_finished_detector,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0001,low_rank_residual_k30,0.382876722927808,0.0004559209719533609,0.0026266359207733304,3135,6877337,105
cross_asset_target_free_conservative,1000.0,4096.0,simMed_test.mat,0.0001,raw,0.07447260513022674,1.410569662319166e-05,9.162263689948997e-05,97,6877337,105
