calibration_mode,calibration_asset,asset,image_index,item_id,method,pfa_target,pd,empirical_pfa,target_count,background_count,false_alarms,detections,threshold_policy
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,raw,0.0001,0.16,3.05292240997695e-05,25,65511,2,6,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,low_rank_residual_k30,0.0001,0.12,0.0,25,65511,0,3,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,tpsscs_finished_detector,0.0001,0.16,1.526461204988475e-05,25,65511,1,5,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,raw,0.0003,0.2,4.5793836149654256e-05,25,65511,3,8,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,low_rank_residual_k30,0.0003,0.16,0.0,25,65511,0,4,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,tpsscs_finished_detector,0.0003,0.2,1.526461204988475e-05,25,65511,1,6,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,raw,0.001,0.32,0.00010685228434919327,25,65511,7,15,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,low_rank_residual_k30,0.001,0.2,3.05292240997695e-05,25,65511,2,7,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,tpsscs_finished_detector,0.001,0.24,4.5793836149654256e-05,25,65511,3,9,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,raw,0.003,0.4,0.0004732029735464273,25,65511,31,41,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,low_rank_residual_k30,0.003,0.32,0.000122116896399078,25,65511,8,16,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,tpsscs_finished_detector,0.003,0.36,0.00013738150844896276,25,65511,9,18,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,raw,0.01,0.48,0.0018012242218864007,25,65511,118,130,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,low_rank_residual_k30,0.01,0.56,0.00036635068919723405,25,65511,24,38,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,31,simWind_test.mat#31,tpsscs_finished_detector,0.01,0.6,0.0003816153012471188,25,65511,25,40,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,1e-05,0.07407407407407407,3.053015616174877e-05,27,65509,2,4,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,1e-05,0.7037037037037037,0.0005800729670732266,27,65509,38,57,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,1e-05,0.9259259259259259,0.0006869285136393473,27,65509,45,70,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,3e-05,0.18518518518518517,7.632539040437191e-05,27,65509,5,10,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,3e-05,0.7407407407407407,0.0008090491382863423,27,65509,53,73,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,3e-05,0.9629629629629629,0.000915904684852463,27,65509,60,86,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,0.0001,0.2962962962962963,0.00025950632737486453,27,65509,17,25,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,0.0001,0.7407407407407407,0.0012975316368743226,27,65509,85,105,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,0.0001,0.9629629629629629,0.0014043871834404434,27,65509,92,118,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,0.0003,0.2962962962962963,0.0007785189821245935,27,65509,51,59,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,0.0003,0.7777777777777778,0.0022439664778885343,27,65509,147,168,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,0.0003,0.9629629629629629,0.002350822024454655,27,65509,154,180,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,0.001,0.4074074074074074,0.002182906165565037,27,65509,143,154,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,0.001,0.7777777777777778,0.004472667877696194,27,65509,293,314,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,0.001,0.9629629629629629,0.004579523424262315,27,65509,300,326,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,0.003,0.5555555555555556,0.005693874124166145,27,65509,373,388,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,0.003,0.8148148148148148,0.009800180127921354,27,65509,642,664,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,0.003,1.0,0.009907035674487474,27,65509,649,676,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,raw,0.01,0.7407407407407407,0.01616571768764597,27,65509,1059,1079,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,low_rank_residual_k30,0.01,0.8518518518518519,0.02816406905921324,27,65509,1845,1868,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,32,simWind_test.mat#32,tpsscs_finished_detector,0.01,1.0,0.02827092460577936,27,65509,1852,1879,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,1e-05,0.1388888888888889,0.0,36,65500,0,5,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,1e-05,0.3333333333333333,0.00010687022900763359,36,65500,7,19,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,1e-05,0.4166666666666667,0.00013740458015267177,36,65500,9,24,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,3e-05,0.2222222222222222,1.5267175572519083e-05,36,65500,1,9,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,3e-05,0.4166666666666667,0.00013740458015267177,36,65500,9,24,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,3e-05,0.5,0.00016793893129770992,36,65500,11,29,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,0.0001,0.3055555555555556,7.633587786259542e-05,36,65500,5,16,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,0.0001,0.5833333333333334,0.00024427480916030533,36,65500,16,37,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,0.0001,0.6388888888888888,0.00025954198473282443,36,65500,17,40,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,0.0003,0.3888888888888889,0.0001984732824427481,36,65500,13,27,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,0.0003,0.6666666666666666,0.0005190839694656489,36,65500,34,58,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,0.0003,0.6944444444444444,0.000534351145038168,36,65500,35,60,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,0.001,0.5,0.00042748091603053435,36,65500,28,46,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,0.001,0.8611111111111112,0.0011145038167938931,36,65500,73,104,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,0.001,0.8611111111111112,0.0011297709923664121,36,65500,74,105,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,0.003,0.6388888888888888,0.0012061068702290075,36,65500,79,102,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,0.003,0.8888888888888888,0.0023053435114503817,36,65500,151,183,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,0.003,0.8888888888888888,0.0023053435114503817,36,65500,151,183,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,raw,0.01,0.8055555555555556,0.005801526717557252,36,65500,380,409,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,low_rank_residual_k30,0.01,0.9166666666666666,0.007160305343511451,36,65500,469,502,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,33,simWind_test.mat#33,tpsscs_finished_detector,0.01,0.9166666666666666,0.007160305343511451,36,65500,469,502,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,1e-05,0.05084745762711865,1.5272538448615544e-05,59,65477,1,4,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,1e-05,0.3559322033898305,0.0001374528460375399,59,65477,9,30,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,1e-05,0.3728813559322034,0.0001374528460375399,59,65477,9,31,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,3e-05,0.0847457627118644,1.5272538448615544e-05,59,65477,1,6,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,3e-05,0.4406779661016949,0.00018327046138338655,59,65477,12,38,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,3e-05,0.4576271186440678,0.00018327046138338655,59,65477,12,39,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,0.0001,0.15254237288135594,0.0001985429998320021,59,65477,13,22,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,0.0001,0.5423728813559322,0.0004429036150098508,59,65477,29,61,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,0.0001,0.5423728813559322,0.0004429036150098508,59,65477,29,61,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,0.0003,0.1864406779661017,0.0004734486919070819,59,65477,31,42,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,0.0003,0.6271186440677966,0.0008858072300197016,59,65477,58,95,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,0.0003,0.6271186440677966,0.0008858072300197016,59,65477,58,95,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,0.001,0.3050847457627119,0.0014967087679643234,59,65477,98,116,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,0.001,0.7457627118644068,0.0023061533057409473,59,65477,151,195,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,0.001,0.7457627118644068,0.0023061533057409473,59,65477,151,195,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,0.003,0.5084745762711864,0.004413763611649892,59,65477,289,319,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,0.003,0.847457627118644,0.0058646547642683695,59,65477,384,434,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,0.003,0.847457627118644,0.0058646547642683695,59,65477,384,434,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,raw,0.01,0.6610169491525424,0.015226720833269697,59,65477,997,1036,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,low_rank_residual_k30,0.01,0.8813559322033898,0.01840340883058173,59,65477,1205,1257,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,34,simWind_test.mat#34,tpsscs_finished_detector,0.01,0.8813559322033898,0.01840340883058173,59,65477,1205,1257,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,1e-05,0.2,3.054321100777325e-05,55,65481,2,13,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,1e-05,0.8545454545454545,0.002015851926513034,55,65481,132,179,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,1e-05,0.9636363636363636,0.0021991111925596736,55,65481,144,197,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,3e-05,0.2545454545454545,4.581481651165987e-05,55,65481,3,17,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,3e-05,0.8545454545454545,0.002504543302637406,55,65481,164,211,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,3e-05,0.9636363636363636,0.002672530963180159,55,65481,175,228,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,0.0001,0.2909090909090909,0.0001985308715505261,55,65481,13,29,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,0.0001,0.8909090909090909,0.0032681235778317373,55,65481,214,263,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,0.0001,0.9818181818181818,0.0034208396328706038,55,65481,224,278,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,0.0003,0.36363636363636365,0.0002596172935660726,55,65481,17,37,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,0.0003,0.9090909090909091,0.004764740917212627,55,65481,312,362,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,0.0003,0.9818181818181818,0.004917456972251493,55,65481,322,376,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,0.001,0.38181818181818183,0.0007483086696904445,55,65481,49,70,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,0.001,0.9090909090909091,0.00836883981612987,55,65481,548,598,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,0.001,0.9818181818181818,0.008491012660160963,55,65481,556,610,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,0.003,0.4909090909090909,0.0026267161466684993,55,65481,172,199,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,0.003,0.9272727272727272,0.017760877201020143,55,65481,1163,1214,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,0.003,0.9818181818181818,0.01786777843954735,55,65481,1170,1224,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,raw,0.01,0.6909090909090909,0.010781753485743957,55,65481,706,744,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,low_rank_residual_k30,0.01,0.9272727272727272,0.04633405109879202,55,65481,3034,3085,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,35,simWind_test.mat#35,tpsscs_finished_detector,0.01,0.9818181818181818,0.04644095233731922,55,65481,3041,3095,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,1e-05,0.07692307692307693,0.0,13,65523,0,1,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,1e-05,0.23076923076923078,1.5261816461395235e-05,13,65523,1,4,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,1e-05,0.38461538461538464,3.052363292279047e-05,13,65523,2,7,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,3e-05,0.15384615384615385,3.052363292279047e-05,13,65523,2,4,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,3e-05,0.3076923076923077,4.57854493841857e-05,13,65523,3,7,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,3e-05,0.46153846153846156,6.104726584558094e-05,13,65523,4,10,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,0.0001,0.15384615384615385,6.104726584558094e-05,13,65523,4,6,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,0.0001,0.38461538461538464,6.104726584558094e-05,13,65523,4,9,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,0.0001,0.5384615384615384,7.630908230697618e-05,13,65523,5,12,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,0.0003,0.15384615384615385,0.00010683271522976664,13,65523,7,9,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,0.0003,0.5384615384615384,7.630908230697618e-05,13,65523,5,12,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,0.0003,0.6923076923076923,9.15708987683714e-05,13,65523,6,15,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,0.001,0.23076923076923078,0.0005036399432260428,13,65523,33,36,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,0.001,0.7692307692307693,0.00015261816461395236,13,65523,10,20,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,0.001,0.9230769230769231,0.0001678799810753476,13,65523,11,23,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,0.003,0.3076923076923077,0.0014498725638325473,13,65523,95,99,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,0.003,0.7692307692307693,0.0005341635761488332,13,65523,35,45,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,0.003,0.9230769230769231,0.0005494253926102285,13,65523,36,48,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,raw,0.01,0.46153846153846156,0.004471712223188804,13,65523,293,299,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,low_rank_residual_k30,0.01,0.8461538461538461,0.001999297956442776,13,65523,131,142,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,36,simWind_test.mat#36,tpsscs_finished_detector,0.01,1.0,0.002014559772904171,13,65523,132,145,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,1e-05,0.20930232558139536,0.00012215045882766097,43,65493,8,17,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,1e-05,0.627906976744186,0.0004886018353106439,43,65493,32,59,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,1e-05,0.6511627906976745,0.0005344082573710167,43,65493,35,63,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,3e-05,0.2558139534883721,0.00024430091765532193,43,65493,16,27,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,3e-05,0.6976744186046512,0.0009466660559143725,43,65493,62,92,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,3e-05,0.6976744186046512,0.0009772036706212877,43,65493,64,94,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,0.0001,0.37209302325581395,0.0005802146794313896,43,65493,38,54,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,0.0001,0.7906976744186046,0.002061288992716779,43,65493,135,169,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,0.0001,0.7906976744186046,0.002061288992716779,43,65493,135,169,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,0.0003,0.4418604651162791,0.0010993541294489488,43,65493,72,91,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,0.0003,0.813953488372093,0.004259997251614677,43,65493,279,314,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,0.0003,0.813953488372093,0.004259997251614677,43,65493,279,314,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,0.001,0.5813953488372093,0.0027178477089154565,43,65493,178,203,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,0.001,0.8604651162790697,0.009787305513566335,43,65493,641,678,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,0.001,0.8604651162790697,0.009787305513566335,43,65493,641,678,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,0.003,0.7209302325581395,0.006703006428167896,43,65493,439,470,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,0.003,0.8837209302325582,0.02169697524926328,43,65493,1421,1459,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,0.003,0.8837209302325582,0.02169697524926328,43,65493,1421,1459,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,raw,0.01,0.7906976744186046,0.01725375230940711,43,65493,1130,1164,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,low_rank_residual_k30,0.01,0.9534883720930233,0.05302856793855832,43,65493,3473,3514,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,38,simWind_test.mat#38,tpsscs_finished_detector,0.01,0.9534883720930233,0.05302856793855832,43,65493,3473,3514,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,raw,1e-05,0.1388888888888889,3.0534351145038166e-05,36,65500,2,7,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,low_rank_residual_k30,1e-05,0.6111111111111112,0.000717557251908397,36,65500,47,69,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,tpsscs_finished_detector,1e-05,0.8333333333333334,0.0008244274809160305,36,65500,54,84,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,raw,3e-05,0.19444444444444445,4.580152671755725e-05,36,65500,3,10,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,low_rank_residual_k30,3e-05,0.6388888888888888,0.0008396946564885496,36,65500,55,78,target_free_background_fixed_threshold
same_asset_target_free,simWind_test.mat,simWind_test.mat,39,simWind_test.mat#39,tpsscs_finished_detector,3e-05,0.8611111111111112,0.0009465648854961832,36,65500,62,93,target_free_background_fixed_threshold
