asset,item_id,image_index,target_count,pfa_target,target_pd,comparator_pd,comparator,delta_pd
simMed_test.mat,simMed_test.mat#95,95,34,0.01,0.9117647058823528,0.4705882352941176,raw,0.4411764705882352
simMed_test.mat,simMed_test.mat#95,95,34,1e-05,0.2941176470588235,0.1764705882352941,tpsscs_trainable_gate,0.11764705882352938
simMed_test.mat,simMed_test.mat#95,95,34,3e-05,0.2941176470588235,0.2352941176470588,tpsscs_trainable_gate,0.05882352941176469
simMed_test.mat,simMed_test.mat#95,95,34,0.0001,0.4705882352941176,0.2647058823529412,tpsscs_trainable_gate,0.2058823529411764
simMed_test.mat,simMed_test.mat#95,95,34,0.0003,0.5588235294117647,0.5882352941176471,tpsscs_trainable_gate,-0.02941176470588236
simMed_test.mat,simMed_test.mat#95,95,34,0.001,0.7352941176470589,0.9117647058823528,tpsscs_trainable_gate,-0.17647058823529393
simMed_test.mat,simMed_test.mat#95,95,34,0.003,0.8529411764705882,0.9117647058823528,tpsscs_trainable_gate,-0.05882352941176461
simMed_test.mat,simMed_test.mat#95,95,34,0.01,0.9117647058823528,0.9411764705882352,tpsscs_trainable_gate,-0.02941176470588236
simMed_test.mat,simMed_test.mat#97,97,60,1e-05,0.15,0.1,low_rank_residual_k30,0.04999999999999999
simMed_test.mat,simMed_test.mat#97,97,60,3e-05,0.1666666666666666,0.1166666666666666,low_rank_residual_k30,0.05
simMed_test.mat,simMed_test.mat#97,97,60,0.0001,0.1833333333333333,0.1333333333333333,low_rank_residual_k30,0.04999999999999999
simMed_test.mat,simMed_test.mat#97,97,60,0.0003,0.4,0.4,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#97,97,60,0.001,0.6166666666666667,0.6166666666666667,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#97,97,60,0.003,0.8166666666666667,0.8166666666666667,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#97,97,60,0.01,0.9666666666666668,0.9666666666666668,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#97,97,60,1e-05,0.15,0.0666666666666666,raw,0.0833333333333334
simMed_test.mat,simMed_test.mat#97,97,60,3e-05,0.1666666666666666,0.0666666666666666,raw,0.1
simMed_test.mat,simMed_test.mat#97,97,60,0.0001,0.1833333333333333,0.1,raw,0.08333333333333329
simMed_test.mat,simMed_test.mat#97,97,60,0.0003,0.4,0.2666666666666666,raw,0.13333333333333341
simMed_test.mat,simMed_test.mat#97,97,60,0.001,0.6166666666666667,0.4833333333333333,raw,0.13333333333333341
simMed_test.mat,simMed_test.mat#97,97,60,0.003,0.8166666666666667,0.6166666666666667,raw,0.19999999999999996
simMed_test.mat,simMed_test.mat#97,97,60,0.01,0.9666666666666668,0.75,raw,0.21666666666666679
simMed_test.mat,simMed_test.mat#97,97,60,1e-05,0.15,0.05,tpsscs_trainable_gate,0.09999999999999999
simMed_test.mat,simMed_test.mat#97,97,60,3e-05,0.1666666666666666,0.0833333333333333,tpsscs_trainable_gate,0.0833333333333333
simMed_test.mat,simMed_test.mat#97,97,60,0.0001,0.1833333333333333,0.2333333333333333,tpsscs_trainable_gate,-0.05000000000000002
simMed_test.mat,simMed_test.mat#97,97,60,0.0003,0.4,0.4166666666666667,tpsscs_trainable_gate,-0.016666666666666663
simMed_test.mat,simMed_test.mat#97,97,60,0.001,0.6166666666666667,0.7,tpsscs_trainable_gate,-0.08333333333333326
simMed_test.mat,simMed_test.mat#97,97,60,0.003,0.8166666666666667,0.8333333333333334,tpsscs_trainable_gate,-0.01666666666666672
simMed_test.mat,simMed_test.mat#97,97,60,0.01,0.9666666666666668,0.9666666666666668,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#99,99,40,1e-05,0.2,0.1,low_rank_residual_k30,0.1
simMed_test.mat,simMed_test.mat#99,99,40,3e-05,0.2,0.1,low_rank_residual_k30,0.1
simMed_test.mat,simMed_test.mat#99,99,40,0.0001,0.275,0.175,low_rank_residual_k30,0.10000000000000003
simMed_test.mat,simMed_test.mat#99,99,40,0.0003,0.475,0.425,low_rank_residual_k30,0.04999999999999999
simMed_test.mat,simMed_test.mat#99,99,40,0.001,0.65,0.65,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#99,99,40,0.003,0.8,0.8,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#99,99,40,0.01,0.825,0.825,low_rank_residual_k30,0.0
simMed_test.mat,simMed_test.mat#99,99,40,1e-05,0.2,0.1,raw,0.1
simMed_test.mat,simMed_test.mat#99,99,40,3e-05,0.2,0.125,raw,0.07500000000000001
simMed_test.mat,simMed_test.mat#99,99,40,0.0001,0.275,0.15,raw,0.12500000000000003
simMed_test.mat,simMed_test.mat#99,99,40,0.0003,0.475,0.175,raw,0.3
simMed_test.mat,simMed_test.mat#99,99,40,0.001,0.65,0.2,raw,0.45
simMed_test.mat,simMed_test.mat#99,99,40,0.003,0.8,0.275,raw,0.525
simMed_test.mat,simMed_test.mat#99,99,40,0.01,0.825,0.425,raw,0.39999999999999997
simMed_test.mat,simMed_test.mat#99,99,40,1e-05,0.2,0.1,tpsscs_trainable_gate,0.1
simMed_test.mat,simMed_test.mat#99,99,40,3e-05,0.2,0.2,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#99,99,40,0.0001,0.275,0.25,tpsscs_trainable_gate,0.025000000000000022
simMed_test.mat,simMed_test.mat#99,99,40,0.0003,0.475,0.35,tpsscs_trainable_gate,0.125
simMed_test.mat,simMed_test.mat#99,99,40,0.001,0.65,0.7,tpsscs_trainable_gate,-0.04999999999999993
simMed_test.mat,simMed_test.mat#99,99,40,0.003,0.8,0.8,tpsscs_trainable_gate,0.0
simMed_test.mat,simMed_test.mat#99,99,40,0.01,0.825,0.85,tpsscs_trainable_gate,-0.025000000000000022
simWind_test.mat,simWind_test.mat#0,0,43,1e-05,0.1627906976744186,0.1395348837209302,low_rank_residual_k30,0.023255813953488386
simWind_test.mat,simWind_test.mat#0,0,43,3e-05,0.1627906976744186,0.1395348837209302,low_rank_residual_k30,0.023255813953488386
simWind_test.mat,simWind_test.mat#0,0,43,0.0001,0.1860465116279069,0.1627906976744186,low_rank_residual_k30,0.023255813953488302
simWind_test.mat,simWind_test.mat#0,0,43,0.0003,0.4883720930232558,0.4651162790697674,low_rank_residual_k30,0.023255813953488413
simWind_test.mat,simWind_test.mat#0,0,43,0.001,0.8372093023255814,0.813953488372093,low_rank_residual_k30,0.023255813953488413
simWind_test.mat,simWind_test.mat#0,0,43,0.003,0.9069767441860463,0.8837209302325582,low_rank_residual_k30,0.02325581395348819
simWind_test.mat,simWind_test.mat#0,0,43,0.01,0.9302325581395348,0.9069767441860463,low_rank_residual_k30,0.023255813953488413
simWind_test.mat,simWind_test.mat#0,0,43,1e-05,0.1627906976744186,0.0232558139534883,raw,0.1395348837209303
simWind_test.mat,simWind_test.mat#0,0,43,3e-05,0.1627906976744186,0.0930232558139534,raw,0.06976744186046518
simWind_test.mat,simWind_test.mat#0,0,43,0.0001,0.1860465116279069,0.0930232558139534,raw,0.09302325581395349
simWind_test.mat,simWind_test.mat#0,0,43,0.0003,0.4883720930232558,0.1860465116279069,raw,0.30232558139534893
simWind_test.mat,simWind_test.mat#0,0,43,0.001,0.8372093023255814,0.3023255813953488,raw,0.5348837209302326
simWind_test.mat,simWind_test.mat#0,0,43,0.003,0.9069767441860463,0.3255813953488372,raw,0.5813953488372092
simWind_test.mat,simWind_test.mat#0,0,43,0.01,0.9302325581395348,0.5348837209302325,raw,0.39534883720930225
simWind_test.mat,simWind_test.mat#0,0,43,1e-05,0.1627906976744186,0.0232558139534883,tpsscs_trainable_gate,0.1395348837209303
simWind_test.mat,simWind_test.mat#0,0,43,3e-05,0.1627906976744186,0.0930232558139534,tpsscs_trainable_gate,0.06976744186046518
simWind_test.mat,simWind_test.mat#0,0,43,0.0001,0.1860465116279069,0.2790697674418604,tpsscs_trainable_gate,-0.09302325581395351
simWind_test.mat,simWind_test.mat#0,0,43,0.0003,0.4883720930232558,0.4651162790697674,tpsscs_trainable_gate,0.023255813953488413
simWind_test.mat,simWind_test.mat#0,0,43,0.001,0.8372093023255814,0.7906976744186046,tpsscs_trainable_gate,0.04651162790697683
simWind_test.mat,simWind_test.mat#0,0,43,0.003,0.9069767441860463,0.9767441860465116,tpsscs_trainable_gate,-0.06976744186046524
simWind_test.mat,simWind_test.mat#0,0,43,0.01,0.9302325581395348,0.9767441860465116,tpsscs_trainable_gate,-0.04651162790697683
simWind_test.mat,simWind_test.mat#100,100,53,1e-05,0.1509433962264151,0.0566037735849056,low_rank_residual_k30,0.0943396226415095
simWind_test.mat,simWind_test.mat#100,100,53,3e-05,0.1886792452830188,0.1132075471698113,low_rank_residual_k30,0.0754716981132075
simWind_test.mat,simWind_test.mat#100,100,53,0.0001,0.3584905660377358,0.3018867924528302,low_rank_residual_k30,0.05660377358490565
simWind_test.mat,simWind_test.mat#100,100,53,0.0003,0.490566037735849,0.4339622641509434,low_rank_residual_k30,0.05660377358490559
simWind_test.mat,simWind_test.mat#100,100,53,0.001,0.7735849056603774,0.7358490566037735,low_rank_residual_k30,0.037735849056603876
simWind_test.mat,simWind_test.mat#100,100,53,0.003,0.8679245283018868,0.8301886792452831,low_rank_residual_k30,0.037735849056603765
simWind_test.mat,simWind_test.mat#100,100,53,0.01,0.9433962264150944,0.9433962264150944,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#100,100,53,1e-05,0.1509433962264151,0.1132075471698113,raw,0.03773584905660379
simWind_test.mat,simWind_test.mat#100,100,53,3e-05,0.1886792452830188,0.1698113207547169,raw,0.01886792452830191
simWind_test.mat,simWind_test.mat#100,100,53,0.0001,0.3584905660377358,0.2264150943396226,raw,0.13207547169811323
simWind_test.mat,simWind_test.mat#100,100,53,0.0003,0.490566037735849,0.2830188679245283,raw,0.2075471698113207
simWind_test.mat,simWind_test.mat#100,100,53,0.001,0.7735849056603774,0.3396226415094339,raw,0.4339622641509435
simWind_test.mat,simWind_test.mat#100,100,53,0.003,0.8679245283018868,0.4150943396226415,raw,0.45283018867924535
simWind_test.mat,simWind_test.mat#100,100,53,0.01,0.9433962264150944,0.5471698113207547,raw,0.39622641509433965
simWind_test.mat,simWind_test.mat#100,100,53,1e-05,0.1509433962264151,0.0943396226415094,tpsscs_trainable_gate,0.05660377358490569
simWind_test.mat,simWind_test.mat#100,100,53,3e-05,0.1886792452830188,0.1509433962264151,tpsscs_trainable_gate,0.03773584905660371
simWind_test.mat,simWind_test.mat#100,100,53,0.0001,0.3584905660377358,0.2641509433962264,tpsscs_trainable_gate,0.09433962264150941
simWind_test.mat,simWind_test.mat#100,100,53,0.0003,0.490566037735849,0.3962264150943396,tpsscs_trainable_gate,0.09433962264150941
simWind_test.mat,simWind_test.mat#100,100,53,0.001,0.7735849056603774,0.7547169811320755,tpsscs_trainable_gate,0.018867924528301883
simWind_test.mat,simWind_test.mat#100,100,53,0.003,0.8679245283018868,0.9622641509433962,tpsscs_trainable_gate,-0.09433962264150941
simWind_test.mat,simWind_test.mat#100,100,53,0.01,0.9433962264150944,1.0,tpsscs_trainable_gate,-0.05660377358490565
simWind_test.mat,simWind_test.mat#101,101,51,1e-05,0.1764705882352941,0.0392156862745098,low_rank_residual_k30,0.1372549019607843
simWind_test.mat,simWind_test.mat#101,101,51,3e-05,0.1764705882352941,0.0392156862745098,low_rank_residual_k30,0.1372549019607843
simWind_test.mat,simWind_test.mat#101,101,51,0.0001,0.3725490196078431,0.3333333333333333,low_rank_residual_k30,0.039215686274509776
simWind_test.mat,simWind_test.mat#101,101,51,0.0003,0.5294117647058824,0.5294117647058824,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#101,101,51,0.001,0.7843137254901961,0.7843137254901961,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#101,101,51,0.003,0.9019607843137256,0.9019607843137256,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#101,101,51,0.01,0.9019607843137256,0.9019607843137256,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#101,101,51,1e-05,0.1764705882352941,0.0980392156862745,raw,0.0784313725490196
simWind_test.mat,simWind_test.mat#101,101,51,3e-05,0.1764705882352941,0.1568627450980392,raw,0.019607843137254888
simWind_test.mat,simWind_test.mat#101,101,51,0.0001,0.3725490196078431,0.3137254901960784,raw,0.05882352941176466
simWind_test.mat,simWind_test.mat#101,101,51,0.0003,0.5294117647058824,0.4705882352941176,raw,0.058823529411764774
simWind_test.mat,simWind_test.mat#101,101,51,0.001,0.7843137254901961,0.6470588235294118,raw,0.13725490196078427
simWind_test.mat,simWind_test.mat#101,101,51,0.003,0.9019607843137256,0.7450980392156863,raw,0.15686274509803932
simWind_test.mat,simWind_test.mat#101,101,51,0.01,0.9019607843137256,0.8627450980392157,raw,0.03921568627450989
simWind_test.mat,simWind_test.mat#101,101,51,1e-05,0.1764705882352941,0.1372549019607843,tpsscs_trainable_gate,0.0392156862745098
simWind_test.mat,simWind_test.mat#101,101,51,3e-05,0.1764705882352941,0.196078431372549,tpsscs_trainable_gate,-0.019607843137254888
simWind_test.mat,simWind_test.mat#101,101,51,0.0001,0.3725490196078431,0.3725490196078431,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#101,101,51,0.0003,0.5294117647058824,0.6666666666666666,tpsscs_trainable_gate,-0.13725490196078427
simWind_test.mat,simWind_test.mat#101,101,51,0.001,0.7843137254901961,0.8235294117647058,tpsscs_trainable_gate,-0.039215686274509776
simWind_test.mat,simWind_test.mat#101,101,51,0.003,0.9019607843137256,0.9215686274509804,tpsscs_trainable_gate,-0.019607843137254832
simWind_test.mat,simWind_test.mat#101,101,51,0.01,0.9019607843137256,0.9215686274509804,tpsscs_trainable_gate,-0.019607843137254832
simWind_test.mat,simWind_test.mat#102,102,39,1e-05,0.1538461538461538,0.0512820512820512,low_rank_residual_k30,0.1025641025641026
simWind_test.mat,simWind_test.mat#102,102,39,3e-05,0.2564102564102564,0.1794871794871795,low_rank_residual_k30,0.0769230769230769
simWind_test.mat,simWind_test.mat#102,102,39,0.0001,0.358974358974359,0.3333333333333333,low_rank_residual_k30,0.02564102564102566
simWind_test.mat,simWind_test.mat#102,102,39,0.0003,0.5128205128205128,0.5128205128205128,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#102,102,39,0.001,0.7692307692307693,0.7692307692307693,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#102,102,39,0.003,0.8461538461538461,0.8461538461538461,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#102,102,39,0.01,0.8717948717948718,0.8717948717948718,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#102,102,39,1e-05,0.1538461538461538,0.0256410256410256,raw,0.1282051282051282
simWind_test.mat,simWind_test.mat#102,102,39,3e-05,0.2564102564102564,0.0512820512820512,raw,0.20512820512820518
simWind_test.mat,simWind_test.mat#102,102,39,0.0001,0.358974358974359,0.2307692307692307,raw,0.12820512820512828
simWind_test.mat,simWind_test.mat#102,102,39,0.0003,0.5128205128205128,0.3333333333333333,raw,0.17948717948717946
simWind_test.mat,simWind_test.mat#102,102,39,0.001,0.7692307692307693,0.4102564102564102,raw,0.3589743589743591
simWind_test.mat,simWind_test.mat#102,102,39,0.003,0.8461538461538461,0.5128205128205128,raw,0.33333333333333337
simWind_test.mat,simWind_test.mat#102,102,39,0.01,0.8717948717948718,0.6666666666666666,raw,0.20512820512820518
simWind_test.mat,simWind_test.mat#102,102,39,1e-05,0.1538461538461538,0.1282051282051282,tpsscs_trainable_gate,0.025641025641025605
simWind_test.mat,simWind_test.mat#102,102,39,3e-05,0.2564102564102564,0.1282051282051282,tpsscs_trainable_gate,0.1282051282051282
simWind_test.mat,simWind_test.mat#102,102,39,0.0001,0.358974358974359,0.2564102564102564,tpsscs_trainable_gate,0.10256410256410259
simWind_test.mat,simWind_test.mat#102,102,39,0.0003,0.5128205128205128,0.4615384615384615,tpsscs_trainable_gate,0.051282051282051266
simWind_test.mat,simWind_test.mat#102,102,39,0.001,0.7692307692307693,0.7692307692307693,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#102,102,39,0.003,0.8461538461538461,0.8205128205128205,tpsscs_trainable_gate,0.02564102564102566
simWind_test.mat,simWind_test.mat#102,102,39,0.01,0.8717948717948718,0.8717948717948718,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#104,104,25,1e-05,0.32,0.08,low_rank_residual_k30,0.24
simWind_test.mat,simWind_test.mat#104,104,25,3e-05,0.4,0.16,low_rank_residual_k30,0.24000000000000002
simWind_test.mat,simWind_test.mat#104,104,25,0.0001,0.56,0.32,low_rank_residual_k30,0.24000000000000005
simWind_test.mat,simWind_test.mat#104,104,25,0.0003,0.8,0.56,low_rank_residual_k30,0.24
simWind_test.mat,simWind_test.mat#104,104,25,0.001,0.88,0.72,low_rank_residual_k30,0.16000000000000003
simWind_test.mat,simWind_test.mat#104,104,25,0.003,0.88,0.72,low_rank_residual_k30,0.16000000000000003
simWind_test.mat,simWind_test.mat#104,104,25,0.01,0.88,0.8,low_rank_residual_k30,0.07999999999999996
simWind_test.mat,simWind_test.mat#104,104,25,1e-05,0.32,0.24,raw,0.08000000000000002
simWind_test.mat,simWind_test.mat#104,104,25,3e-05,0.4,0.24,raw,0.16000000000000003
simWind_test.mat,simWind_test.mat#104,104,25,0.0001,0.56,0.32,raw,0.24000000000000005
simWind_test.mat,simWind_test.mat#104,104,25,0.0003,0.8,0.4,raw,0.4
simWind_test.mat,simWind_test.mat#104,104,25,0.001,0.88,0.4,raw,0.48
simWind_test.mat,simWind_test.mat#104,104,25,0.003,0.88,0.52,raw,0.36
simWind_test.mat,simWind_test.mat#104,104,25,0.01,0.88,0.68,raw,0.19999999999999996
simWind_test.mat,simWind_test.mat#104,104,25,1e-05,0.32,0.24,tpsscs_trainable_gate,0.08000000000000002
simWind_test.mat,simWind_test.mat#104,104,25,3e-05,0.4,0.24,tpsscs_trainable_gate,0.16000000000000003
simWind_test.mat,simWind_test.mat#104,104,25,0.0001,0.56,0.4,tpsscs_trainable_gate,0.16000000000000003
simWind_test.mat,simWind_test.mat#104,104,25,0.0003,0.8,0.68,tpsscs_trainable_gate,0.12
simWind_test.mat,simWind_test.mat#104,104,25,0.001,0.88,0.96,tpsscs_trainable_gate,-0.07999999999999996
simWind_test.mat,simWind_test.mat#104,104,25,0.003,0.88,0.96,tpsscs_trainable_gate,-0.07999999999999996
simWind_test.mat,simWind_test.mat#104,104,25,0.01,0.88,0.96,tpsscs_trainable_gate,-0.07999999999999996
simWind_test.mat,simWind_test.mat#105,105,26,1e-05,0.1923076923076923,0.0769230769230769,low_rank_residual_k30,0.11538461538461539
simWind_test.mat,simWind_test.mat#105,105,26,3e-05,0.2692307692307692,0.1538461538461538,low_rank_residual_k30,0.11538461538461542
simWind_test.mat,simWind_test.mat#105,105,26,0.0001,0.5384615384615384,0.4230769230769231,low_rank_residual_k30,0.11538461538461536
simWind_test.mat,simWind_test.mat#105,105,26,0.0003,0.6538461538461539,0.5384615384615384,low_rank_residual_k30,0.11538461538461542
simWind_test.mat,simWind_test.mat#105,105,26,0.001,0.8461538461538461,0.7307692307692307,low_rank_residual_k30,0.11538461538461542
simWind_test.mat,simWind_test.mat#105,105,26,0.003,0.9230769230769232,0.8076923076923077,low_rank_residual_k30,0.11538461538461553
simWind_test.mat,simWind_test.mat#105,105,26,0.01,0.9230769230769232,0.8076923076923077,low_rank_residual_k30,0.11538461538461553
simWind_test.mat,simWind_test.mat#105,105,26,1e-05,0.1923076923076923,0.1153846153846153,raw,0.076923076923077
simWind_test.mat,simWind_test.mat#105,105,26,3e-05,0.2692307692307692,0.1153846153846153,raw,0.1538461538461539
simWind_test.mat,simWind_test.mat#105,105,26,0.0001,0.5384615384615384,0.2692307692307692,raw,0.2692307692307692
simWind_test.mat,simWind_test.mat#105,105,26,0.0003,0.6538461538461539,0.3076923076923077,raw,0.34615384615384615
simWind_test.mat,simWind_test.mat#105,105,26,0.001,0.8461538461538461,0.3461538461538461,raw,0.5
simWind_test.mat,simWind_test.mat#105,105,26,0.003,0.9230769230769232,0.4615384615384615,raw,0.46153846153846173
simWind_test.mat,simWind_test.mat#105,105,26,0.01,0.9230769230769232,0.5769230769230769,raw,0.34615384615384637
simWind_test.mat,simWind_test.mat#105,105,26,1e-05,0.1923076923076923,0.1153846153846153,tpsscs_trainable_gate,0.076923076923077
simWind_test.mat,simWind_test.mat#105,105,26,3e-05,0.2692307692307692,0.1153846153846153,tpsscs_trainable_gate,0.1538461538461539
simWind_test.mat,simWind_test.mat#105,105,26,0.0001,0.5384615384615384,0.3461538461538461,tpsscs_trainable_gate,0.19230769230769235
simWind_test.mat,simWind_test.mat#105,105,26,0.0003,0.6538461538461539,0.5384615384615384,tpsscs_trainable_gate,0.11538461538461542
simWind_test.mat,simWind_test.mat#105,105,26,0.001,0.8461538461538461,1.0,tpsscs_trainable_gate,-0.15384615384615385
simWind_test.mat,simWind_test.mat#105,105,26,0.003,0.9230769230769232,1.0,tpsscs_trainable_gate,-0.07692307692307676
simWind_test.mat,simWind_test.mat#105,105,26,0.01,0.9230769230769232,1.0,tpsscs_trainable_gate,-0.07692307692307676
simWind_test.mat,simWind_test.mat#107,107,49,1e-05,0.1020408163265306,0.0612244897959183,low_rank_residual_k30,0.040816326530612304
simWind_test.mat,simWind_test.mat#107,107,49,3e-05,0.1428571428571428,0.1020408163265306,low_rank_residual_k30,0.04081632653061219
simWind_test.mat,simWind_test.mat#107,107,49,0.0001,0.2653061224489796,0.2448979591836734,low_rank_residual_k30,0.0204081632653062
simWind_test.mat,simWind_test.mat#107,107,49,0.0003,0.4897959183673469,0.4693877551020408,low_rank_residual_k30,0.020408163265306145
simWind_test.mat,simWind_test.mat#107,107,49,0.001,0.6326530612244898,0.6122448979591837,low_rank_residual_k30,0.020408163265306145
simWind_test.mat,simWind_test.mat#107,107,49,0.003,0.6938775510204082,0.6938775510204082,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#107,107,49,0.01,0.8163265306122449,0.8163265306122449,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#107,107,49,1e-05,0.1020408163265306,0.0408163265306122,raw,0.0612244897959184
simWind_test.mat,simWind_test.mat#107,107,49,3e-05,0.1428571428571428,0.1224489795918367,raw,0.02040816326530609
simWind_test.mat,simWind_test.mat#107,107,49,0.0001,0.2653061224489796,0.2040816326530612,raw,0.06122448979591841
simWind_test.mat,simWind_test.mat#107,107,49,0.0003,0.4897959183673469,0.4081632653061224,raw,0.08163265306122452
simWind_test.mat,simWind_test.mat#107,107,49,0.001,0.6326530612244898,0.4897959183673469,raw,0.1428571428571429
simWind_test.mat,simWind_test.mat#107,107,49,0.003,0.6938775510204082,0.6530612244897959,raw,0.04081632653061229
simWind_test.mat,simWind_test.mat#107,107,49,0.01,0.8163265306122449,0.7755102040816326,raw,0.04081632653061229
simWind_test.mat,simWind_test.mat#107,107,49,1e-05,0.1020408163265306,0.0612244897959183,tpsscs_trainable_gate,0.040816326530612304
simWind_test.mat,simWind_test.mat#107,107,49,3e-05,0.1428571428571428,0.1224489795918367,tpsscs_trainable_gate,0.02040816326530609
simWind_test.mat,simWind_test.mat#107,107,49,0.0001,0.2653061224489796,0.2653061224489796,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#107,107,49,0.0003,0.4897959183673469,0.4897959183673469,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#107,107,49,0.001,0.6326530612244898,0.7346938775510204,tpsscs_trainable_gate,-0.10204081632653061
simWind_test.mat,simWind_test.mat#107,107,49,0.003,0.6938775510204082,0.8163265306122449,tpsscs_trainable_gate,-0.12244897959183676
simWind_test.mat,simWind_test.mat#107,107,49,0.01,0.8163265306122449,0.8775510204081632,tpsscs_trainable_gate,-0.061224489795918324
simWind_test.mat,simWind_test.mat#108,108,25,1e-05,0.16,0.12,low_rank_residual_k30,0.04000000000000001
simWind_test.mat,simWind_test.mat#108,108,25,3e-05,0.16,0.16,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.0001,0.4,0.4,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.0003,0.64,0.64,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.001,0.8,0.8,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.003,0.84,0.84,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.01,0.92,0.92,low_rank_residual_k30,0.0
simWind_test.mat,simWind_test.mat#108,108,25,1e-05,0.16,0.04,raw,0.12
simWind_test.mat,simWind_test.mat#108,108,25,3e-05,0.16,0.16,raw,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.0001,0.4,0.2,raw,0.2
simWind_test.mat,simWind_test.mat#108,108,25,0.0003,0.64,0.2,raw,0.44
simWind_test.mat,simWind_test.mat#108,108,25,0.001,0.8,0.2,raw,0.6000000000000001
simWind_test.mat,simWind_test.mat#108,108,25,0.003,0.84,0.32,raw,0.52
simWind_test.mat,simWind_test.mat#108,108,25,0.01,0.92,0.52,raw,0.4
simWind_test.mat,simWind_test.mat#108,108,25,1e-05,0.16,0.04,tpsscs_trainable_gate,0.12
simWind_test.mat,simWind_test.mat#108,108,25,3e-05,0.16,0.12,tpsscs_trainable_gate,0.04000000000000001
simWind_test.mat,simWind_test.mat#108,108,25,0.0001,0.4,0.24,tpsscs_trainable_gate,0.16000000000000003
simWind_test.mat,simWind_test.mat#108,108,25,0.0003,0.64,0.52,tpsscs_trainable_gate,0.12
simWind_test.mat,simWind_test.mat#108,108,25,0.001,0.8,0.76,tpsscs_trainable_gate,0.040000000000000036
simWind_test.mat,simWind_test.mat#108,108,25,0.003,0.84,0.84,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#108,108,25,0.01,0.92,0.92,tpsscs_trainable_gate,0.0
simWind_test.mat,simWind_test.mat#11,11,58,1e-05,0.1379310344827586,0.1034482758620689,low_rank_residual_k30,0.034482758620689696
simWind_test.mat,simWind_test.mat#11,11,58,3e-05,0.1379310344827586,0.1034482758620689,low_rank_residual_k30,0.034482758620689696
simWind_test.mat,simWind_test.mat#11,11,58,0.0001,0.3103448275862069,0.2758620689655172,low_rank_residual_k30,0.034482758620689724
simWind_test.mat,simWind_test.mat#11,11,58,0.0003,0.4827586206896552,0.4482758620689655,low_rank_residual_k30,0.03448275862068967
simWind_test.mat,simWind_test.mat#11,11,58,0.001,0.6724137931034483,0.6379310344827587,low_rank_residual_k30,0.03448275862068961
simWind_test.mat,simWind_test.mat#11,11,58,0.003,0.913793103448276,0.896551724137931,low_rank_residual_k30,0.017241379310344973
simWind_test.mat,simWind_test.mat#11,11,58,0.01,0.9827586206896552,0.9655172413793104,low_rank_residual_k30,0.017241379310344862
simWind_test.mat,simWind_test.mat#11,11,58,1e-05,0.1379310344827586,0.0344827586206896,raw,0.10344827586206899
simWind_test.mat,simWind_test.mat#11,11,58,3e-05,0.1379310344827586,0.0689655172413793,raw,0.0689655172413793
simWind_test.mat,simWind_test.mat#11,11,58,0.0001,0.3103448275862069,0.1724137931034483,raw,0.13793103448275862
simWind_test.mat,simWind_test.mat#11,11,58,0.0003,0.4827586206896552,0.293103448275862,raw,0.1896551724137932
simWind_test.mat,simWind_test.mat#11,11,58,0.001,0.6724137931034483,0.3275862068965517,raw,0.3448275862068966
simWind_test.mat,simWind_test.mat#11,11,58,0.003,0.913793103448276,0.5,raw,0.413793103448276
