pfa_target,threshold,pd,empirical_pfa,target_count,background_count,max_false_alarms,false_alarms,detections,threshold_policy,asset,image_index,item_id,method,method_family,training_cells,guard_cells,os_percentile,residual_threshold,gate_threshold
0.003,3.466731677183113,0.875,0.0029918182928318476,24,65512,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,8,simWind_test.mat#8,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.5461611971581948,1.0,0.009998168274514593,24,65512,655,655,679,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,8,simWind_test.mat#8,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.25,0.0,24,65512,0,0,6,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,67.73738036792243,4196.594934747841
3e-05,,0.25,1.5264379045060447e-05,24,65512,1,1,7,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,60.51657493100398,4196.594934747841
0.0001,,0.5833333333333334,9.158627427036269e-05,24,65512,6,6,20,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,23.12835883463879,4196.594934747841
0.0003,,0.7083333333333334,0.0002900232018561485,24,65512,19,19,36,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,16.094712750815546,4196.594934747841
0.001,,0.7083333333333334,0.000992184637928929,24,65512,65,65,82,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,10.617346542345565,4196.594934747841
0.003,,0.9166666666666666,0.0029918182928318476,24,65512,196,196,218,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,7.2479028939039765,4196.594934747841
0.01,,1.0,0.009998168274514593,24,65512,655,655,679,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,8,simWind_test.mat#8,tpsscs_finished_detector,proposed,6,2,75.0,5.104762262768738,4196.594934747841
1e-05,6353.7876364703,0.043478260869565216,0.0,23,65513,0,0,1,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
3e-05,5143.690835736963,0.043478260869565216,1.526414604734938e-05,23,65513,1,1,2,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
0.0001,3021.889548270111,0.08695652173913043,9.158487628409629e-05,23,65513,6,6,8,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
0.0003,2285.954980590936,0.08695652173913043,0.00029001877489963823,23,65513,19,19,21,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
0.001,1546.8184476019096,0.13043478260869565,0.0009921694930777097,23,65513,65,65,68,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
0.003,945.1254080158427,0.34782608695652173,0.0029917726252804786,23,65513,196,196,204,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
0.01,457.08348015688335,0.6086956521739131,0.009998015661013845,23,65513,655,655,669,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_global_topk,global,6,2,75.0,,
1e-05,140.58426127995048,0.21739130434782608,0.0,23,65513,0,0,5,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,137.14679102959067,0.2608695652173913,1.526414604734938e-05,23,65513,1,1,7,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,75.56437580827593,0.43478260869565216,9.158487628409629e-05,23,65513,6,6,16,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,33.21258970491931,0.7391304347826086,0.00029001877489963823,23,65513,19,19,36,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,15.128231191535711,0.8260869565217391,0.0009921694930777097,23,65513,65,65,84,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,9.847666549851288,0.8695652173913043,0.0029917726252804786,23,65513,196,196,216,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,6.610301044410452,0.8695652173913043,0.009998015661013845,23,65513,655,655,675,conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,779.8168081145388,0.043478260869565216,0.0,23,65513,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,510.7063284536668,0.043478260869565216,1.526414604734938e-05,23,65513,1,1,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,125.16417925410313,0.34782608695652173,9.158487628409629e-05,23,65513,6,6,14,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,50.738352795613544,0.43478260869565216,0.00029001877489963823,23,65513,19,19,29,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,19.614585612675423,0.6956521739130435,0.0009921694930777097,23,65513,65,65,81,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,11.691170179578426,0.782608695652174,0.0029917726252804786,23,65513,196,196,214,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,5.726108995567947,1.0,0.009998015661013845,23,65513,655,655,678,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,419.11723454740917,0.13043478260869565,0.0,23,65513,0,0,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,395.68450838593895,0.13043478260869565,1.526414604734938e-05,23,65513,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,110.51321963426247,0.30434782608695654,9.158487628409629e-05,23,65513,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,32.18879872537133,0.43478260869565216,0.00029001877489963823,23,65513,19,19,29,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,14.478723518696466,0.6086956521739131,0.0009921694930777097,23,65513,65,65,79,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,8.359841943441792,0.8260869565217391,0.0029917726252804786,23,65513,196,196,215,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,4.1233359521767365,0.9130434782608695,0.009998015661013845,23,65513,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,813452059725759.2,0.0,0.0,23,65513,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,775485526246674.2,0.0,1.526414604734938e-05,23,65513,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,196830421274423.25,0.0,9.158487628409629e-05,23,65513,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,69152077511455.42,0.0,0.00029001877489963823,23,65513,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,7821013127584.254,0.0,0.0009921694930777097,23,65513,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3309702603428.1562,0.0,0.0029917726252804786,23,65513,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,1904931367967.988,0.0,0.009998015661013845,23,65513,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,638.4938490662313,0.043478260869565216,0.0,23,65513,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,430.40343350027604,0.043478260869565216,1.526414604734938e-05,23,65513,1,1,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,133.75168806429633,0.34782608695652173,9.158487628409629e-05,23,65513,6,6,14,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,56.995455621237554,0.391304347826087,0.00029001877489963823,23,65513,19,19,28,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,33.405676810051226,0.6521739130434783,0.0009921694930777097,23,65513,65,65,80,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,18.99834308947553,0.8260869565217391,0.0029917726252804786,23,65513,196,196,215,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,9.01019250000953,0.9565217391304348,0.009998015661013845,23,65513,655,655,677,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,110.1827450718665,0.17391304347826086,0.0,23,65513,0,0,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,98.88808047893947,0.2608695652173913,1.526414604734938e-05,23,65513,1,1,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,57.69108973966974,0.30434782608695654,9.158487628409629e-05,23,65513,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,18.061975784320328,0.6521739130434783,0.00029001877489963823,23,65513,19,19,34,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,7.016098673583703,0.8260869565217391,0.0009921694930777097,23,65513,65,65,84,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,4.344319313341739,0.9130434782608695,0.0029917726252804786,23,65513,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,3.0124467425952517,0.9130434782608695,0.009998015661013845,23,65513,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,103.36954949676502,0.08695652173913043,0.0,23,65513,0,0,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,90.91217284237081,0.13043478260869565,1.526414604734938e-05,23,65513,1,1,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,51.67668583223282,0.30434782608695654,9.158487628409629e-05,23,65513,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,14.822585698275603,0.6521739130434783,0.00029001877489963823,23,65513,19,19,34,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.964488984323306,0.8260869565217391,0.0009921694930777097,23,65513,65,65,84,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.737962842114076,0.9130434782608695,0.0029917726252804786,23,65513,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.6285646980104396,0.9130434782608695,0.009998015661013845,23,65513,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,8672267559886.084,0.0,0.0,23,65513,0,0,0,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,6992535007117.623,0.0,1.526414604734938e-05,23,65513,1,1,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,6177620915606.93,0.0,9.158487628409629e-05,23,65513,6,6,6,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,4776541681439.601,0.0,0.00029001877489963823,23,65513,19,19,19,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,3538014032546.7666,0.0,0.0009921694930777097,23,65513,65,65,65,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2510566063145.2046,0.0,0.0029917726252804786,23,65513,196,196,196,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,1663123190619.701,0.0,0.009998015661013845,23,65513,655,655,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,91.7370459983812,0.17391304347826086,0.0,23,65513,0,0,4,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,82.31788786197117,0.2608695652173913,1.526414604734938e-05,23,65513,1,1,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,47.04522763054797,0.34782608695652173,9.158487628409629e-05,23,65513,6,6,14,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,14.922125578190034,0.6521739130434783,0.00029001877489963823,23,65513,19,19,34,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,5.8885531824989945,0.8260869565217391,0.0009921694930777097,23,65513,65,65,84,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,3.566477111415739,0.9130434782608695,0.0029917726252804786,23,65513,196,196,217,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,2.4897196852378105,0.9130434782608695,0.009998015661013845,23,65513,655,655,676,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,9,simWind_test.mat#9,low_rank_residual_k30_os75_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,,0.2608695652173913,0.0,23,65513,0,0,6,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,140.58426127995048,3936.214105583821
3e-05,,0.30434782608695654,1.526414604734938e-05,23,65513,1,1,8,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,137.14679102959067,3936.214105583821
0.0001,,0.4782608695652174,9.158487628409629e-05,23,65513,6,6,17,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,75.56437580827593,3936.214105583821
0.0003,,0.782608695652174,0.00029001877489963823,23,65513,19,19,37,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,33.21258970491931,3936.214105583821
0.001,,0.8695652173913043,0.0009921694930777097,23,65513,65,65,85,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,15.128231191535711,3936.214105583821
0.003,,0.9130434782608695,0.0029917726252804786,23,65513,196,196,217,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,9.847666549851288,3936.214105583821
0.01,,0.9130434782608695,0.009998015661013845,23,65513,655,655,676,residual_cfar_plus_zero_false_gate_union,simWind_test.mat,9,simWind_test.mat#9,tpsscs_finished_detector,proposed,6,2,75.0,6.610301044410452,3936.214105583821
1e-05,8766.075713301458,0.034482758620689655,0.0,58,65478,0,0,2,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
3e-05,4806.928662160884,0.06896551724137931,1.527230520174715e-05,58,65478,1,1,5,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
0.0001,3366.6307756732685,0.1724137931034483,9.163383121048291e-05,58,65478,6,6,16,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
0.0003,1885.5858916850568,0.29310344827586204,0.0002901737988331959,58,65478,19,19,36,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
0.001,1340.5538401696144,0.3275862068965517,0.0009926998381135648,58,65478,65,65,84,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
0.003,876.1263029308437,0.5,0.0029933718195424416,58,65478,196,196,225,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
0.01,472.58204041914104,0.6379310344827587,0.009988087601942638,58,65478,654,654,691,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_global_topk,global,6,2,75.0,,
1e-05,461.98547026613335,0.10344827586206896,0.0,58,65478,0,0,6,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
3e-05,435.6864163443235,0.10344827586206896,1.527230520174715e-05,58,65478,1,1,7,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0001,202.43097173183702,0.27586206896551724,9.163383121048291e-05,58,65478,6,6,22,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.0003,127.99582312591201,0.4482758620689655,0.0002901737988331959,58,65478,19,19,45,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.001,48.84695332356701,0.6379310344827587,0.0009926998381135648,58,65478,65,65,102,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.003,17.44940291073876,0.896551724137931,0.0029933718195424416,58,65478,196,196,248,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
0.01,8.523904318503535,0.9655172413793104,0.009988087601942638,58,65478,654,654,710,conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,low_rank_residual_k30_global_topk,global,6,2,75.0,,
1e-05,3912.2120035479074,0.017241379310344827,0.0,58,65478,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,1498.0628311903295,0.034482758620689655,1.527230520174715e-05,58,65478,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,602.1641365803212,0.10344827586206896,9.163383121048291e-05,58,65478,6,6,12,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,160.07236019604898,0.29310344827586204,0.0002901737988331959,58,65478,19,19,36,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,43.52603564001059,0.603448275862069,0.0009926998381135648,58,65478,65,65,100,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,15.879163514985397,0.7931034482758621,0.0029933718195424416,58,65478,196,196,242,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,7.656611327101764,0.8620689655172413,0.009988087601942638,58,65478,654,654,704,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_ca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,2359.7994748241745,0.017241379310344827,0.0,58,65478,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,1371.1528230866809,0.034482758620689655,1.527230520174715e-05,58,65478,1,1,3,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,424.1051940360801,0.1206896551724138,9.163383121048291e-05,58,65478,6,6,13,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,110.35743961254488,0.27586206896551724,0.0002901737988331959,58,65478,19,19,35,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,26.76138229117467,0.5862068965517241,0.0009926998381135648,58,65478,65,65,99,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,11.12509309800047,0.7413793103448276,0.0029933718195424416,58,65478,196,196,239,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,5.4914284038578955,0.8275862068965517,0.009988087601942638,58,65478,654,654,702,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_goca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,565387379596791.0,0.017241379310344827,0.0,58,65478,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
3e-05,385345480736778.0,0.017241379310344827,1.527230520174715e-05,58,65478,1,1,2,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0001,108325786978836.0,0.017241379310344827,9.163383121048291e-05,58,65478,6,6,7,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.0003,41104772594332.71,0.017241379310344827,0.0002901737988331959,58,65478,19,19,20,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.001,6444893974302.584,0.017241379310344827,0.0009926998381135648,58,65478,65,65,66,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.003,2964935941712.2427,0.017241379310344827,0.0029933718195424416,58,65478,196,196,197,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
0.01,1822554728684.5586,0.017241379310344827,0.009988087601942638,58,65478,654,654,655,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_soca_cfar_local,classical_local_cfar,6,2,75.0,,
1e-05,3289.8229000574865,0.017241379310344827,0.0,58,65478,0,0,1,local_cfar_score_conservative_topk_strict_gt,simWind_test.mat,11,simWind_test.mat#11,raw_os75_cfar_local,classical_local_cfar,6,2,75.0,,
