label_budget,asset,item_id,image_index,seed,low_label_hgb_auc,compact_auc,pfa_points,delta_compact_minus_low_label_hgb_auc
2,simMed_test.mat,simMed_test.mat#33,33,20260717,0.00726220479556024,0.5699894727896718,7,0.5627272679941115
2,simMed_test.mat,simMed_test.mat#33,33,20260718,0.15111391142522893,0.5699894727896718,7,0.4188755613644429
2,simMed_test.mat,simMed_test.mat#33,33,20260719,0.09428731446521017,0.5699894727896718,7,0.47570215832446167
2,simMed_test.mat,simMed_test.mat#34,34,20260717,0.11903184314034466,0.5239654973080636,7,0.404933654167719
2,simMed_test.mat,simMed_test.mat#34,34,20260718,0.10080893321584779,0.5239654973080636,7,0.42315656409221586
2,simMed_test.mat,simMed_test.mat#34,34,20260719,0.1397106635751603,0.5239654973080636,7,0.38425483373290337
2,simMed_test.mat,simMed_test.mat#35,35,20260717,0.11764737827300646,0.5242626205828328,7,0.4066152423098263
2,simMed_test.mat,simMed_test.mat#35,35,20260718,0.14230577970234598,0.5242626205828328,7,0.3819568408804868
2,simMed_test.mat,simMed_test.mat#35,35,20260719,0.2607649160087743,0.5242626205828328,7,0.2634977045740585
2,simMed_test.mat,simMed_test.mat#36,36,20260717,0.06527583309129935,0.6628962654810646,7,0.5976204323897653
2,simMed_test.mat,simMed_test.mat#36,36,20260718,0.25993006337646213,0.6628962654810646,7,0.4029662021046025
2,simMed_test.mat,simMed_test.mat#36,36,20260719,0.25146658623591905,0.6628962654810646,7,0.41142967924514556
2,simMed_test.mat,simMed_test.mat#38,38,20260717,0.05461827512062533,0.5720730518499565,7,0.5174547767293312
2,simMed_test.mat,simMed_test.mat#38,38,20260718,0.08131958779413598,0.5720730518499565,7,0.49075346405582054
2,simMed_test.mat,simMed_test.mat#38,38,20260719,0.13821764037582307,0.5720730518499565,7,0.4338554114741334
2,simMed_test.mat,simMed_test.mat#39,39,20260717,0.07619247641484601,0.5278991256548508,7,0.45170664924000475
2,simMed_test.mat,simMed_test.mat#39,39,20260718,0.21813762093781994,0.5278991256548508,7,0.3097615047170308
2,simMed_test.mat,simMed_test.mat#39,39,20260719,0.20203983735115483,0.5278991256548508,7,0.3258592883036959
2,simMed_test.mat,simMed_test.mat#40,40,20260717,0.1467866143866807,0.5772646050648041,7,0.4304779906781234
2,simMed_test.mat,simMed_test.mat#40,40,20260718,0.11216179273336342,0.5772646050648041,7,0.46510281233144074
2,simMed_test.mat,simMed_test.mat#40,40,20260719,0.14110659944954182,0.5772646050648041,7,0.4361580056152623
2,simMed_test.mat,simMed_test.mat#41,41,20260717,0.13685904125190843,0.5470592228412581,7,0.4102001815893497
2,simMed_test.mat,simMed_test.mat#41,41,20260718,0.1499508668092561,0.5470592228412581,7,0.397108356032002
2,simMed_test.mat,simMed_test.mat#41,41,20260719,0.2906519691248894,0.5470592228412581,7,0.2564072537163687
2,simMed_test.mat,simMed_test.mat#42,42,20260717,0.12281280203873686,0.5510931849256312,7,0.42828038288689435
2,simMed_test.mat,simMed_test.mat#42,42,20260718,0.19906565129810624,0.5510931849256312,7,0.3520275336275249
2,simMed_test.mat,simMed_test.mat#42,42,20260719,0.2553942601944485,0.5510931849256312,7,0.2956989247311827
2,simMed_test.mat,simMed_test.mat#43,43,20260717,0.02134198960327907,0.5959497996724165,7,0.5746078100691374
2,simMed_test.mat,simMed_test.mat#43,43,20260718,0.16459956144875224,0.5959497996724165,7,0.43135023822366425
2,simMed_test.mat,simMed_test.mat#43,43,20260719,0.0734518618275128,0.5959497996724165,7,0.5224979378449036
2,simMed_test.mat,simMed_test.mat#44,44,20260717,0.1058652301389562,0.619138086022499,7,0.5132728558835428
2,simMed_test.mat,simMed_test.mat#44,44,20260718,0.16549175372355615,0.619138086022499,7,0.4536463322989428
2,simMed_test.mat,simMed_test.mat#44,44,20260719,0.3163058163270575,0.619138086022499,7,0.30283226969544147
2,simMed_test.mat,simMed_test.mat#45,45,20260717,0.12306276752002406,0.5835670946987052,7,0.4605043271786811
2,simMed_test.mat,simMed_test.mat#45,45,20260718,0.14568974941566082,0.5835670946987052,7,0.43787734528304434
2,simMed_test.mat,simMed_test.mat#45,45,20260719,0.21711832084423222,0.5835670946987052,7,0.36644877385447294
2,simMed_test.mat,simMed_test.mat#46,46,20260717,0.021316597206798488,0.3984155222588676,7,0.3770989250520691
2,simMed_test.mat,simMed_test.mat#46,46,20260718,0.13311150277441436,0.3984155222588676,7,0.26530401948445326
2,simMed_test.mat,simMed_test.mat#46,46,20260719,0.08319468923400898,0.3984155222588676,7,0.31522083302485865
2,simMed_test.mat,simMed_test.mat#47,47,20260717,0.06263618300762103,0.5291008254152723,7,0.46646464240765123
2,simMed_test.mat,simMed_test.mat#47,47,20260718,0.0878075368933554,0.5291008254152723,7,0.44129328852191685
2,simMed_test.mat,simMed_test.mat#47,47,20260719,0.0880799029085975,0.5291008254152723,7,0.44102092250667474
2,simMed_test.mat,simMed_test.mat#48,48,20260717,0.13424848314454685,0.5894121161003072,7,0.45516363295576034
2,simMed_test.mat,simMed_test.mat#48,48,20260718,0.13577373282990265,0.5894121161003072,7,0.4536383832704045
2,simMed_test.mat,simMed_test.mat#48,48,20260719,0.24501110798722472,0.5894121161003072,7,0.3444010081130825
2,simMed_test.mat,simMed_test.mat#49,49,20260717,0.038225435534550566,0.4825711610440813,7,0.4443457255095308
2,simMed_test.mat,simMed_test.mat#49,49,20260718,0.17138735434508287,0.4825711610440813,7,0.3111838066989985
2,simMed_test.mat,simMed_test.mat#49,49,20260719,0.09906259457778628,0.4825711610440813,7,0.38350856646629505
2,simMed_test.mat,simMed_test.mat#50,50,20260717,0.12409595817601123,0.6163838327040451,7,0.49228787452803385
2,simMed_test.mat,simMed_test.mat#50,50,20260718,0.20623130773550938,0.6163838327040451,7,0.4101525249685357
2,simMed_test.mat,simMed_test.mat#50,50,20260719,0.2897171660373783,0.6163838327040451,7,0.32666666666666677
2,simMed_test.mat,simMed_test.mat#51,51,20260717,0.03812657517669127,0.507353215703365,7,0.46922664052667373
2,simMed_test.mat,simMed_test.mat#51,51,20260718,0.29500315035338254,0.507353215703365,7,0.21235006534998246
2,simMed_test.mat,simMed_test.mat#51,51,20260719,0.2736931764933755,0.507353215703365,7,0.2336600392099895
2,simMed_test.mat,simMed_test.mat#52,52,20260717,0.08315827275845712,0.4927627925324684,7,0.4096045197740113
2,simMed_test.mat,simMed_test.mat#52,52,20260718,0.17150444491485275,0.4927627925324684,7,0.3212583476176156
2,simMed_test.mat,simMed_test.mat#52,52,20260719,0.18575799714807503,0.4927627925324684,7,0.3070047953843934
2,simMed_test.mat,simMed_test.mat#53,53,20260717,0.14070088409688908,0.5491089406683464,7,0.4084080565714573
2,simMed_test.mat,simMed_test.mat#53,53,20260718,0.2256684135216751,0.5491089406683464,7,0.32344052714667126
2,simMed_test.mat,simMed_test.mat#53,53,20260719,0.3090795657165062,0.5491089406683464,7,0.24002937495184018
2,simMed_test.mat,simMed_test.mat#54,54,20260717,0.06103254612149392,0.4890768743881919,7,0.428044328266698
2,simMed_test.mat,simMed_test.mat#54,54,20260718,0.19541315325782624,0.4890768743881919,7,0.29366372113036565
2,simMed_test.mat,simMed_test.mat#54,54,20260719,0.13374508643410057,0.4890768743881919,7,0.35533178795409137
2,simMed_test.mat,simMed_test.mat#55,55,20260717,0.021786614386680725,0.3213510065511392,7,0.29956439216445846
2,simMed_test.mat,simMed_test.mat#55,55,20260718,0.15137099783780822,0.3213510065511392,7,0.16998000871333097
2,simMed_test.mat,simMed_test.mat#55,55,20260719,0.07765993029335208,0.3213510065511392,7,0.2436910762577871
2,simMed_test.mat,simMed_test.mat#56,56,20260717,0.10646730238317563,0.5412799009431845,7,0.4348125985600088
2,simMed_test.mat,simMed_test.mat#56,56,20260718,0.1736616113038981,0.5412799009431845,7,0.36761828963928633
